56, band 4 module 4 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    19998.152000       0.000000
    20001.919000       0.000000
    20005.689000       0.000000
    20009.459000       0.000000
    20013.230000       0.000000
    20017.004000       0.000000
    20020.778000       0.000000
    20024.555000       0.000000
    20028.332000       0.000001
    20032.111000       0.000001
    20035.892000       0.000002
    20039.673000       0.000003
    20043.457000       0.000006
    20047.241000       0.000010
    20051.028000       0.000017
    20054.815000       0.000029
    20058.604000       0.000048
    20062.395000       0.000080
    20066.186000       0.000130
    20069.980000       0.000210
    20073.775000       0.000334
    20077.571000       0.000523
    20081.369000       0.000809
    20085.167000       0.001234
    20088.968000       0.001855
    20092.770000       0.002752
    20096.574000       0.004027
    20100.378000       0.005812
    20104.185000       0.008273
    20107.992000       0.011616
    20111.801000       0.016090
    20115.612000       0.021983
    20119.423000       0.029628
    20123.238000       0.039394
    20127.052000       0.051673
    20130.869000       0.066871
    20134.686000       0.085383
    20138.505000       0.107572
    20142.326000       0.133738
    20146.148000       0.164090
    20149.972000       0.198716
    20153.797000       0.237557
    20157.624000       0.280389
    20161.452000       0.326810
    20165.280000       0.376245
    20169.112000       0.427960
    20172.944000       0.481092
    20176.778000       0.534689
    20180.613000       0.587762
    20184.449000       0.639341
    20188.288000       0.688528
    20192.127000       0.734554
    20195.969000       0.776811
    20199.811000       0.814886
    20203.656000       0.848567
    20207.501000       0.877833
    20211.347000       0.902832
    20215.196000       0.923849
    20219.045000       0.941258
    20222.897000       0.955484
    20226.750000       0.966960
    20230.605000       0.976099
    20234.460000       0.983271
    20238.317000       0.988793
    20242.176000       0.992935
    20246.036000       0.995921
    20249.898000       0.997948
    20253.760000       0.999193
    20257.626000       0.999824
    20261.491000       1.000000
    20265.358000       0.999874
    20269.228000       0.999582
    20273.098000       0.999237
    20276.970000       0.998917
    20280.843000       0.998665
    20284.719000       0.998486
    20288.595000       0.998353
    20292.472000       0.998218
    20296.352000       0.998027
    20300.233000       0.997733
    20304.116000       0.997308
    20307.999000       0.996752
    20311.884000       0.996092
    20315.771000       0.995377
    20319.659000       0.994667
    20323.549000       0.994021
    20327.440000       0.993484
    20331.333000       0.993077
    20335.227000       0.992790
    20339.122000       0.992591
    20343.020000       0.992427
    20346.918000       0.992248
    20350.819000       0.991986
    20354.721000       0.991605
    20358.624000       0.991096
    20362.529000       0.990477
    20366.434000       0.989792
    20370.343000       0.989098
    20374.251000       0.988456
    20378.163000       0.987915
    20382.074000       0.987502
    20385.989000       0.987397
    20389.903000       0.987529
    20393.820000       0.987708
    20397.738000       0.987873
    20401.658000       0.987966
    20405.580000       0.987944
    20409.502000       0.987791
    20413.427000       0.987518
    20417.352000       0.987164
    20421.279000       0.986784
    20425.208000       0.986440
    20429.138000       0.986087
    20433.070000       0.985852
    20437.003000       0.985748
    20440.939000       0.985752
    20444.874000       0.985818
    20448.812000       0.985886
    20452.752000       0.985895
    20456.692000       0.985797
    20460.635000       0.985567
    20464.579000       0.985207
    20468.524000       0.984746
    20472.471000       0.984233
    20476.419000       0.983723
    20480.370000       0.983266
    20484.321000       0.982887
    20488.275000       0.982582
    20492.229000       0.982308
    20496.184000       0.981984
    20500.143000       0.981501
    20504.101000       0.980724
    20508.063000       0.979504
    20512.024000       0.977688
    20515.989000       0.975115
    20519.954000       0.971617
    20523.920000       0.967008
    20527.889000       0.961071
    20531.858000       0.953547
    20535.831000       0.944128
    20539.803000       0.932453
    20543.778000       0.918117
    20547.754000       0.900694
    20551.731000       0.879765
    20555.711000       0.854962
    20559.691000       0.826006
    20563.674000       0.792754
    20567.657000       0.755228
    20571.643000       0.713642
    20575.629000       0.668409
    20579.617000       0.620131
    20583.608000       0.569570
    20587.599000       0.517611
    20591.592000       0.465209
    20595.586000       0.413334
    20599.582000       0.362916
    20603.580000       0.314795
    20607.579000       0.269681
    20611.580000       0.228125
    20615.582000       0.190507
    20619.587000       0.157034
    20623.592000       0.127750
    20627.598000       0.102556
    20631.607000       0.081236
    20635.617000       0.063488
    20639.629000       0.048950
    20643.642000       0.037232
    20647.658000       0.027935
    20651.673000       0.020675
    20655.691000       0.015093
    20659.711000       0.010868
    20663.732000       0.007719
    20667.755000       0.005407
    20671.779000       0.003736
    20675.805000       0.002545
    20679.832000       0.001711
    20683.860000       0.001134
    20687.891000       0.000741
    20691.923000       0.000478
    20695.957000       0.000304
    20699.992000       0.000191
    20704.029000       0.000118
    20708.067000       0.000072
    20712.106000       0.000043
    20716.149000       0.000026
    20720.191000       0.000015
    20724.236000       0.000009
    20728.282000       0.000005
    20732.331000       0.000003
    20736.379000       0.000002
    20740.430000       0.000001
    20744.483000       0.000000
    20748.537000       0.000000
    20752.593000       0.000000
    20756.650000       0.000000
    20760.708000       0.000000
    20764.769000       0.000000
    20768.831000       0.000000
    20772.895000       0.000000
    20776.960000       0.000000
