268, band 18 module 5 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11195.555000       0.000000
    11196.735000       0.000000
    11197.916000       0.000000
    11199.097000       0.000000
    11200.279000       0.000000
    11201.461000       0.000000
    11202.642000       0.000000
    11203.824000       0.000000
    11205.007000       0.000000
    11206.189000       0.000000
    11207.373000       0.000000
    11208.556000       0.000000
    11209.739000       0.000000
    11210.923000       0.000000
    11212.106000       0.000000
    11213.290000       0.000000
    11214.476000       0.000001
    11215.660000       0.000002
    11216.845000       0.000004
    11218.030000       0.000007
    11219.215000       0.000014
    11220.402000       0.000027
    11221.587000       0.000050
    11222.773000       0.000091
    11223.960000       0.000163
    11225.146000       0.000286
    11226.333000       0.000493
    11227.521000       0.000833
    11228.708000       0.001381
    11229.896000       0.002244
    11231.083000       0.003575
    11232.272000       0.005586
    11233.460000       0.008556
    11234.649000       0.012852
    11235.838000       0.018929
    11237.027000       0.027337
    11238.216000       0.038714
    11239.406000       0.053763
    11240.596000       0.073218
    11241.787000       0.097789
    11242.977000       0.128095
    11244.167000       0.164583
    11245.358000       0.207442
    11246.549000       0.256528
    11247.741000       0.311300
    11248.933000       0.370799
    11250.125000       0.433659
    11251.317000       0.498176
    11252.509000       0.562420
    11253.702000       0.624392
    11254.895000       0.682204
    11256.089000       0.734257
    11257.282000       0.779405
    11258.475000       0.817055
    11259.669000       0.847214
    11260.863000       0.870447
    11262.058000       0.887770
    11263.253000       0.900480
    11264.448000       0.909954
    11265.643000       0.917457
    11266.839000       0.923976
    11268.034000       0.930122
    11269.230000       0.936109
    11270.427000       0.941804
    11271.623000       0.946846
    11272.820000       0.950798
    11274.017000       0.953304
    11275.214000       0.954213
    11276.411000       0.953644
    11277.610000       0.951992
    11278.808000       0.949854
    11280.006000       0.947914
    11281.204000       0.946798
    11282.403000       0.946921
    11283.603000       0.948461
    11284.802000       0.951257
    11286.001000       0.954869
    11287.201000       0.958675
    11288.401000       0.962009
    11289.601000       0.964305
    11290.803000       0.965226
    11292.003000       0.964739
    11293.204000       0.963118
    11294.405000       0.960841
    11295.607000       0.958553
    11296.809000       0.956971
    11298.011000       0.956592
    11299.214000       0.957648
    11300.416000       0.960054
    11301.619000       0.963430
    11302.822000       0.967177
    11304.025000       0.970618
    11305.230000       0.973138
    11306.433000       0.974325
    11307.637000       0.974059
    11308.842000       0.972541
    11310.046000       0.970251
    11311.251000       0.967837
    11312.457000       0.965976
    11313.662000       0.965225
    11314.868000       0.965896
    11316.074000       0.967990
    11317.280000       0.971192
    11318.486000       0.974944
    11319.694000       0.978563
    11320.900000       0.981398
    11322.108000       0.982965
    11323.315000       0.983063
    11324.523000       0.981810
    11325.731000       0.979627
    11326.939000       0.977136
    11328.148000       0.975034
    11329.357000       0.973927
    11330.566000       0.974209
    11331.775000       0.975963
    11332.984000       0.978952
    11334.195000       0.982664
    11335.405000       0.986426
    11336.615000       0.989554
    11337.825000       0.991502
    11339.036000       0.991983
    11340.248000       0.991033
    11341.459000       0.989003
    11342.671000       0.986484
    11343.882000       0.984175
    11345.094000       0.982730
    11346.307000       0.982612
    11347.520000       0.983992
    11348.733000       0.986705
    11349.946000       0.990290
    11351.159000       0.994080
    11352.373000       0.997350
    11353.587000       0.999463
    11354.802000       1.000000
    11356.016000       0.998833
    11357.231000       0.996128
    11358.446000       0.992273
    11359.661000       0.987743
    11360.876000       0.982933
    11362.093000       0.977992
    11363.308000       0.972696
    11364.525000       0.966387
    11365.741000       0.957991
    11366.958000       0.946128
    11368.175000       0.929282
    11369.393000       0.906020
    11370.610000       0.875202
    11371.828000       0.836176
    11373.046000       0.788895
    11374.264000       0.733965
    11375.483000       0.672607
    11376.703000       0.606537
    11377.922000       0.537801
    11379.141000       0.468575
    11380.360000       0.400970
    11381.580000       0.336856
    11382.800000       0.277743
    11384.022000       0.224699
    11385.242000       0.178334
    11386.463000       0.138829
    11387.684000       0.105996
    11388.906000       0.079364
    11390.127000       0.058271
    11391.350000       0.041952
    11392.572000       0.029614
    11393.795000       0.020497
    11395.017000       0.013910
    11396.240000       0.009255
    11397.464000       0.006037
    11398.688000       0.003861
    11399.912000       0.002421
    11401.136000       0.001488
    11402.360000       0.000897
    11403.585000       0.000530
    11404.810000       0.000307
    11406.035000       0.000174
    11407.261000       0.000097
    11408.486000       0.000053
    11409.712000       0.000028
    11410.938000       0.000015
    11412.166000       0.000008
    11413.392000       0.000004
    11414.619000       0.000002
    11415.846000       0.000001
    11417.074000       0.000000
    11418.302000       0.000000
    11419.530000       0.000000
    11420.759000       0.000000
    11421.987000       0.000000
    11423.216000       0.000000
    11424.445000       0.000000
    11425.674000       0.000000
    11426.905000       0.000000
    11428.135000       0.000000
    11429.365000       0.000000
    11430.595000       0.000000
    11431.826000       0.000000
    11433.057000       0.000000
    11434.289000       0.000000
    11435.520000       0.000000
