166, band 12 module 1 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    13125.436000       0.000000
    13126.844000       0.000000
    13128.252000       0.000000
    13129.662000       0.000000
    13131.071000       0.000000
    13132.482000       0.000000
    13133.891000       0.000000
    13135.301000       0.000000
    13136.712000       0.000000
    13138.123000       0.000000
    13139.535000       0.000000
    13140.946000       0.000000
    13142.357000       0.000000
    13143.770000       0.000000
    13145.182000       0.000000
    13146.596000       0.000000
    13148.008000       0.000001
    13149.421000       0.000001
    13150.836000       0.000002
    13152.249000       0.000003
    13153.663000       0.000006
    13155.078000       0.000010
    13156.493000       0.000017
    13157.908000       0.000029
    13159.324000       0.000050
    13160.739000       0.000083
    13162.156000       0.000136
    13163.572000       0.000219
    13164.989000       0.000350
    13166.406000       0.000550
    13167.823000       0.000854
    13169.241000       0.001307
    13170.658000       0.001972
    13172.077000       0.002935
    13173.495000       0.004309
    13174.914000       0.006238
    13176.334000       0.008908
    13177.753000       0.012545
    13179.173000       0.017424
    13180.593000       0.023869
    13182.013000       0.032250
    13183.434000       0.042977
    13184.855000       0.056491
    13186.277000       0.073240
    13187.698000       0.093665
    13189.119000       0.118162
    13190.542000       0.147052
    13191.964000       0.180546
    13193.388000       0.218708
    13194.810000       0.261422
    13196.233000       0.308370
    13197.658000       0.359023
    13199.081000       0.412637
    13200.505000       0.468282
    13201.931000       0.524873
    13203.355000       0.581232
    13204.781000       0.636149
    13206.206000       0.688465
    13207.632000       0.737142
    13209.059000       0.781341
    13210.485000       0.820467
    13211.912000       0.854215
    13213.339000       0.882569
    13214.766000       0.905791
    13216.194000       0.924377
    13217.622000       0.938990
    13219.051000       0.950386
    13220.479000       0.959331
    13221.908000       0.966528
    13223.338000       0.972555
    13224.767000       0.977826
    13226.198000       0.982577
    13227.627000       0.986878
    13229.058000       0.990670
    13230.489000       0.993814
    13231.920000       0.996150
    13233.352000       0.997551
    13234.783000       0.997971
    13236.215000       0.997470
    13237.648000       0.996218
    13239.080000       0.994482
    13240.514000       0.992589
    13241.947000       0.990879
    13243.380000       0.989653
    13244.815000       0.989129
    13246.249000       0.989406
    13247.683000       0.990453
    13249.118000       0.992111
    13250.553000       0.994125
    13251.989000       0.996181
    13253.425000       0.997962
    13254.860000       0.999183
    13256.297000       0.999668
    13257.734000       0.999373
    13259.171000       0.998367
    13260.608000       0.996840
    13262.046000       0.995061
    13263.484000       0.993343
    13264.922000       0.991982
    13266.361000       0.991214
    13267.800000       0.991172
    13269.239000       0.991865
    13270.679000       0.993180
    13272.118000       0.994897
    13273.559000       0.996731
    13274.999000       0.998365
    13276.440000       0.999522
    13277.881000       1.000000
    13279.322000       0.999712
    13280.765000       0.998694
    13282.206000       0.997106
    13283.648000       0.995198
    13285.092000       0.993275
    13286.534000       0.991643
    13287.978000       0.990559
    13289.421000       0.990187
    13290.865000       0.990570
    13292.310000       0.991624
    13293.754000       0.993148
    13295.198000       0.994858
    13296.644000       0.996427
    13298.089000       0.997536
    13299.536000       0.997922
    13300.981000       0.997413
    13302.427000       0.995941
    13303.875000       0.993542
    13305.322000       0.990331
    13306.770000       0.986454
    13308.217000       0.982037
    13309.664000       0.977133
    13311.113000       0.971666
    13312.562000       0.965400
    13314.011000       0.957925
    13315.460000       0.948675
    13316.909000       0.936959
    13318.360000       0.922026
    13319.810000       0.903135
    13321.261000       0.879638
    13322.711000       0.851055
    13324.162000       0.817135
    13325.614000       0.777899
    13327.066000       0.733660
    13328.518000       0.685008
    13329.970000       0.632782
    13331.423000       0.578012
    13332.877000       0.521848
    13334.330000       0.465488
    13335.784000       0.410101
    13337.237000       0.356757
    13338.691000       0.306380
    13340.147000       0.259700
    13341.601000       0.217243
    13343.056000       0.179318
    13344.512000       0.146039
    13345.968000       0.117338
    13347.425000       0.093006
    13348.881000       0.072721
    13350.337000       0.056087
    13351.795000       0.042669
    13353.252000       0.032017
    13354.711000       0.023696
    13356.169000       0.017297
    13357.627000       0.012454
    13359.086000       0.008843
    13360.545000       0.006193
    13362.005000       0.004278
    13363.464000       0.002914
    13364.924000       0.001958
    13366.385000       0.001297
    13367.845000       0.000848
    13369.307000       0.000546
    13370.768000       0.000347
    13372.229000       0.000218
    13373.692000       0.000135
    13375.154000       0.000082
    13376.617000       0.000049
    13378.079000       0.000029
    13379.542000       0.000017
    13381.006000       0.000010
    13382.470000       0.000006
    13383.935000       0.000003
    13385.399000       0.000002
    13386.863000       0.000001
    13388.329000       0.000001
    13389.794000       0.000000
    13391.260000       0.000000
    13392.727000       0.000000
    13394.193000       0.000000
    13395.660000       0.000000
    13397.127000       0.000000
    13398.594000       0.000000
    13400.062000       0.000000
    13401.530000       0.000000
    13402.999000       0.000000
    13404.467000       0.000000
    13405.936000       0.000000
    13407.406000       0.000000
    13408.875000       0.000000
    13410.346000       0.000000
    13411.816000       0.000000
