73, band 5 module 5 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    19253.083000       0.000000
    19256.574000       0.000000
    19260.067000       0.000000
    19263.564000       0.000000
    19267.059000       0.000000
    19270.556000       0.000000
    19274.054000       0.000000
    19277.553000       0.000000
    19281.056000       0.000000
    19284.558000       0.000000
    19288.061000       0.000000
    19291.565000       0.000000
    19295.073000       0.000001
    19298.580000       0.000001
    19302.088000       0.000002
    19305.597000       0.000004
    19309.108000       0.000007
    19312.622000       0.000013
    19316.135000       0.000023
    19319.650000       0.000042
    19323.166000       0.000073
    19326.683000       0.000127
    19330.203000       0.000215
    19333.723000       0.000359
    19337.244000       0.000588
    19340.766000       0.000949
    19344.290000       0.001506
    19347.817000       0.002349
    19351.343000       0.003604
    19354.870000       0.005438
    19358.399000       0.008070
    19361.928000       0.011777
    19365.462000       0.016903
    19368.994000       0.023859
    19372.528000       0.033123
    19376.063000       0.045228
    19379.602000       0.060744
    19383.140000       0.080247
    19386.679000       0.104285
    19390.219000       0.133325
    19393.760000       0.167703
    19397.305000       0.207568
    19400.850000       0.252834
    19404.395000       0.303139
    19407.942000       0.357832
    19411.490000       0.415971
    19415.041000       0.476366
    19418.592000       0.537632
    19422.144000       0.598283
    19425.697000       0.656836
    19429.252000       0.711919
    19432.810000       0.762382
    19436.367000       0.807378
    19439.925000       0.846418
    19443.485000       0.879389
    19447.046000       0.906528
    19450.610000       0.928360
    19454.174000       0.945604
    19457.739000       0.959077
    19461.305000       0.969580
    19464.873000       0.977824
    19468.444000       0.984361
    19472.014000       0.989569
    19475.586000       0.993662
    19479.158000       0.996727
    19482.735000       0.998786
    19486.310000       0.999856
    19489.887000       1.000000
    19493.465000       0.999357
    19497.044000       0.998147
    19500.627000       0.996647
    19504.209000       0.995155
    19507.793000       0.993932
    19511.377000       0.993160
    19514.963000       0.992907
    19518.553000       0.993118
    19522.141000       0.993630
    19525.731000       0.994210
    19529.322000       0.994609
    19532.916000       0.994617
    19536.510000       0.994107
    19540.106000       0.993069
    19543.703000       0.991607
    19547.302000       0.989919
    19550.901000       0.988252
    19554.501000       0.986848
    19558.104000       0.985890
    19561.707000       0.985462
    19565.313000       0.985535
    19568.919000       0.985965
    19572.526000       0.986533
    19576.136000       0.986988
    19579.745000       0.987106
    19583.358000       0.986737
    19586.970000       0.985857
    19590.585000       0.984556
    19594.200000       0.982975
    19597.817000       0.981351
    19601.435000       0.979932
    19605.055000       0.978918
    19608.676000       0.978421
    19612.298000       0.978440
    19615.921000       0.978859
    19619.547000       0.979473
    19623.173000       0.980037
    19626.801000       0.980338
    19630.429000       0.980187
    19634.060000       0.979505
    19637.692000       0.978337
    19641.324000       0.976836
    19644.959000       0.975227
    19648.594000       0.973759
    19652.232000       0.972649
    19655.870000       0.972037
    19659.509000       0.971952
    19663.151000       0.972306
    19666.793000       0.972916
    19670.437000       0.973542
    19674.082000       0.973940
    19677.729000       0.973917
    19681.376000       0.973372
    19685.025000       0.972320
    19688.676000       0.970887
    19692.328000       0.969280
    19695.982000       0.967746
    19699.636000       0.966511
    19703.291000       0.965735
    19706.949000       0.965469
    19710.608000       0.965643
    19714.268000       0.966077
    19717.929000       0.966515
    19721.591000       0.966669
    19725.256000       0.966271
    19728.921000       0.965109
    19732.589000       0.963053
    19736.256000       0.960050
    19739.927000       0.956088
    19743.597000       0.951153
    19747.269000       0.945167
    19750.943000       0.937929
    19754.618000       0.929082
    19758.295000       0.918097
    19761.972000       0.904301
    19765.651000       0.886927
    19769.332000       0.865206
    19773.013000       0.838455
    19776.697000       0.806189
    19780.382000       0.768196
    19784.068000       0.724602
    19787.755000       0.675888
    19791.443000       0.622879
    19795.134000       0.566684
    19798.825000       0.508616
    19802.519000       0.450092
    19806.212000       0.392520
    19809.908000       0.337209
    19813.605000       0.285278
    19817.303000       0.237602
    19821.004000       0.194782
    19824.704000       0.157140
    19828.408000       0.124738
    19832.111000       0.097417
    19835.816000       0.074843
    19839.523000       0.056561
    19843.231000       0.042044
    19846.941000       0.030739
    19850.651000       0.022103
    19854.363000       0.015631
    19858.077000       0.010871
    19861.792000       0.007436
    19865.509000       0.005002
    19869.226000       0.003308
    19872.946000       0.002152
    19876.666000       0.001377
    19880.388000       0.000866
    19884.112000       0.000536
    19887.836000       0.000326
    19891.563000       0.000195
    19895.290000       0.000115
    19899.018000       0.000066
    19902.749000       0.000038
    19906.481000       0.000021
    19910.214000       0.000012
    19913.949000       0.000006
    19917.685000       0.000003
    19921.422000       0.000002
    19925.160000       0.000001
    19928.901000       0.000000
    19932.642000       0.000000
    19936.386000       0.000000
    19940.130000       0.000000
    19943.875000       0.000000
    19947.623000       0.000000
    19951.371000       0.000000
    19955.122000       0.000000
    19958.873000       0.000000
    19962.625000       0.000000
    19966.380000       0.000000
    19970.135000       0.000000
    19973.893000       0.000000
