97, band 7 module 3 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    15900.800000       0.000000
    15903.177000       0.000000
    15905.553000       0.000000
    15907.931000       0.000000
    15910.309000       0.000000
    15912.688000       0.000000
    15915.067000       0.000001
    15917.448000       0.000001
    15919.829000       0.000002
    15922.211000       0.000003
    15924.593000       0.000006
    15926.977000       0.000010
    15929.360000       0.000017
    15931.746000       0.000028
    15934.130000       0.000046
    15936.517000       0.000074
    15938.903000       0.000117
    15941.291000       0.000184
    15943.679000       0.000286
    15946.068000       0.000439
    15948.457000       0.000666
    15950.848000       0.000998
    15953.239000       0.001475
    15955.631000       0.002156
    15958.023000       0.003111
    15960.417000       0.004434
    15962.810000       0.006244
    15965.206000       0.008686
    15967.600000       0.011936
    15969.997000       0.016202
    15972.393000       0.021728
    15974.791000       0.028786
    15977.190000       0.037678
    15979.589000       0.048725
    15981.989000       0.062257
    15984.389000       0.078603
    15986.791000       0.098066
    15989.192000       0.120911
    15991.595000       0.147339
    15993.998000       0.177468
    15996.402000       0.211314
    15998.806000       0.248772
    16001.213000       0.289608
    16003.618000       0.333456
    16006.026000       0.379820
    16008.433000       0.428091
    16010.842000       0.477566
    16013.250000       0.527481
    16015.661000       0.577046
    16018.070000       0.625482
    16020.482000       0.672061
    16022.894000       0.716140
    16025.307000       0.757189
    16027.720000       0.794811
    16030.135000       0.828752
    16032.549000       0.858900
    16034.965000       0.885274
    16037.381000       0.908005
    16039.799000       0.927314
    16042.216000       0.943484
    16044.635000       0.956834
    16047.054000       0.967696
    16049.474000       0.976398
    16051.894000       0.983250
    16054.317000       0.988535
    16056.738000       0.992510
    16059.162000       0.995404
    16061.585000       0.997419
    16064.010000       0.998737
    16066.434000       0.999517
    16068.861000       0.999898
    16071.287000       1.000000
    16073.715000       0.999919
    16076.142000       0.999728
    16078.571000       0.999478
    16081.000000       0.999197
    16083.431000       0.998895
    16085.861000       0.998569
    16088.294000       0.998208
    16090.726000       0.997815
    16093.160000       0.997378
    16095.593000       0.996893
    16098.028000       0.996371
    16100.463000       0.995833
    16102.900000       0.995300
    16105.337000       0.994797
    16107.774000       0.994342
    16110.213000       0.993944
    16112.652000       0.993602
    16115.092000       0.993305
    16117.532000       0.993189
    16119.974000       0.993074
    16122.415000       0.992937
    16124.859000       0.992763
    16127.302000       0.992542
    16129.747000       0.992277
    16132.191000       0.991980
    16134.638000       0.991669
    16137.083000       0.991363
    16139.531000       0.991079
    16141.978000       0.990813
    16144.428000       0.990557
    16146.877000       0.990325
    16149.328000       0.990102
    16151.778000       0.989866
    16154.230000       0.989601
    16156.682000       0.989290
    16159.136000       0.988930
    16161.589000       0.988523
    16164.045000       0.988083
    16166.499000       0.987629
    16168.956000       0.987183
    16171.412000       0.986764
    16173.871000       0.986384
    16176.328000       0.986047
    16178.788000       0.985745
    16181.247000       0.985463
    16183.709000       0.985181
    16186.169000       0.984878
    16188.632000       0.984536
    16191.094000       0.984143
    16193.559000       0.983696
    16196.022000       0.983201
    16198.488000       0.982665
    16200.954000       0.982097
    16203.421000       0.981499
    16205.888000       0.980861
    16208.357000       0.980156
    16210.825000       0.979334
    16213.295000       0.978326
    16215.765000       0.977038
    16218.237000       0.975354
    16220.708000       0.973138
    16223.181000       0.970234
    16225.654000       0.966465
    16228.129000       0.961633
    16230.603000       0.955517
    16233.079000       0.947871
    16235.557000       0.938422
    16238.033000       0.926881
    16240.512000       0.912940
    16242.990000       0.896292
    16245.470000       0.876647
    16247.949000       0.853751
    16250.431000       0.827411
    16252.912000       0.797520
    16255.395000       0.764078
    16257.878000       0.727207
    16260.363000       0.687164
    16262.847000       0.644334
    16265.333000       0.599229
    16267.818000       0.552461
    16270.306000       0.504723
    16272.793000       0.456748
    16275.283000       0.409279
    16277.771000       0.363034
    16280.262000       0.318668
    16282.752000       0.276750
    16285.245000       0.237738
    16287.736000       0.201972
    16290.230000       0.169667
    16292.723000       0.140913
    16295.219000       0.115691
    16297.713000       0.093886
    16300.210000       0.075303
    16302.707000       0.059689
    16305.205000       0.046755
    16307.703000       0.036190
    16310.203000       0.027679
    16312.702000       0.020916
    16315.204000       0.015617
    16317.704000       0.011520
    16320.208000       0.008396
    16322.710000       0.006045
    16325.215000       0.004300
    16327.718000       0.003022
    16330.225000       0.002098
    16332.730000       0.001439
    16335.238000       0.000975
    16337.745000       0.000652
    16340.254000       0.000431
    16342.762000       0.000282
    16345.273000       0.000182
    16347.783000       0.000116
    16350.296000       0.000073
    16352.807000       0.000045
    16355.321000       0.000028
    16357.834000       0.000017
    16360.349000       0.000010
    16362.864000       0.000006
    16365.381000       0.000004
    16367.897000       0.000002
    16370.416000       0.000001
    16372.935000       0.000001
    16375.454000       0.000000
    16377.975000       0.000000
    16380.495000       0.000000
    16383.017000       0.000000
    16385.539000       0.000000
    16388.063000       0.000000
