76, band 6 module 1 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    17562.039000       0.000000
    17564.944000       0.000000
    17567.850000       0.000000
    17570.757000       0.000000
    17573.667000       0.000000
    17576.576000       0.000000
    17579.486000       0.000000
    17582.397000       0.000000
    17585.309000       0.000000
    17588.222000       0.000000
    17591.135000       0.000000
    17594.050000       0.000000
    17596.966000       0.000001
    17599.883000       0.000001
    17602.802000       0.000002
    17605.721000       0.000004
    17608.640000       0.000008
    17611.561000       0.000014
    17614.483000       0.000025
    17617.405000       0.000045
    17620.329000       0.000078
    17623.253000       0.000134
    17626.178000       0.000227
    17629.105000       0.000376
    17632.034000       0.000615
    17634.963000       0.000988
    17637.892000       0.001561
    17640.822000       0.002427
    17643.753000       0.003711
    17646.686000       0.005580
    17649.619000       0.008255
    17652.553000       0.012011
    17655.488000       0.017189
    17658.424000       0.024198
    17661.363000       0.033509
    17664.302000       0.045647
    17667.241000       0.061171
    17670.181000       0.080646
    17673.122000       0.104605
    17676.064000       0.133503
    17679.007000       0.167663
    17681.951000       0.207227
    17684.896000       0.252103
    17687.842000       0.301935
    17690.790000       0.356083
    17693.738000       0.413624
    17696.687000       0.473395
    17699.637000       0.534044
    17702.588000       0.594122
    17705.540000       0.652178
    17708.493000       0.706875
    17711.446000       0.757083
    17714.401000       0.801966
    17717.357000       0.841038
    17720.316000       0.874174
    17723.273000       0.901589
    17726.232000       0.923779
    17729.192000       0.941436
    17732.153000       0.955346
    17735.114000       0.966290
    17738.077000       0.974962
    17741.041000       0.981910
    17744.005000       0.987514
    17746.971000       0.991995
    17749.939000       0.995452
    17752.907000       0.997917
    17755.876000       0.999412
    17758.845000       1.000000
    17761.816000       0.999814
    17764.788000       0.999064
    17767.760000       0.998015
    17770.734000       0.996952
    17773.708000       0.996128
    17776.684000       0.995725
    17779.663000       0.995816
    17782.640000       0.996357
    17785.619000       0.997200
    17788.598000       0.998127
    17791.579000       0.998901
    17794.561000       0.999318
    17797.543000       0.999252
    17800.527000       0.998686
    17803.511000       0.997713
    17806.497000       0.996517
    17809.485000       0.995336
    17812.473000       0.994407
    17815.462000       0.993911
    17818.451000       0.993943
    17821.442000       0.994487
    17824.433000       0.995416
    17827.426000       0.996527
    17830.420000       0.997581
    17833.414000       0.998354
    17836.410000       0.998689
    17839.409000       0.998527
    17842.406000       0.997953
    17845.405000       0.997078
    17848.404000       0.996111
    17851.405000       0.995280
    17854.407000       0.994777
    17857.410000       0.994715
    17860.413000       0.995108
    17863.418000       0.995862
    17866.424000       0.996799
    17869.432000       0.997699
    17872.440000       0.998327
    17875.449000       0.998514
    17878.459000       0.998211
    17881.469000       0.997452
    17884.481000       0.996370
    17887.494000       0.995167
    17890.508000       0.994072
    17893.523000       0.993288
    17896.538000       0.992951
    17899.557000       0.993095
    17902.575000       0.993650
    17905.594000       0.994452
    17908.614000       0.995285
    17911.635000       0.995927
    17914.657000       0.996196
    17917.680000       0.995993
    17920.704000       0.995324
    17923.729000       0.994297
    17926.755000       0.993099
    17929.782000       0.991950
    17932.812000       0.991059
    17935.841000       0.990575
    17938.871000       0.990547
    17941.903000       0.990916
    17944.935000       0.991520
    17947.968000       0.992122
    17951.002000       0.992452
    17954.037000       0.992252
    17957.074000       0.991313
    17960.111000       0.989491
    17963.151000       0.986707
    17966.191000       0.982920
    17969.231000       0.978076
    17972.273000       0.972064
    17975.315000       0.964656
    17978.359000       0.955479
    17981.403000       0.944003
    17984.449000       0.929567
    17987.495000       0.911428
    17990.543000       0.888846
    17993.594000       0.861175
    17996.643000       0.827956
    17999.694000       0.789001
    18002.746000       0.744449
    18005.798000       0.694786
    18008.852000       0.640829
    18011.907000       0.583675
    18014.963000       0.524623
    18018.020000       0.465076
    18021.078000       0.406435
    18024.139000       0.350006
    18027.199000       0.296916
    18030.260000       0.248052
    18033.322000       0.204037
    18036.385000       0.165215
    18039.450000       0.131675
    18042.515000       0.103279
    18045.581000       0.079715
    18048.649000       0.060541
    18051.717000       0.045238
    18054.788000       0.033258
    18057.859000       0.024055
    18060.930000       0.017116
    18064.003000       0.011981
    18067.076000       0.008250
    18070.151000       0.005588
    18073.227000       0.003724
    18076.304000       0.002441
    18079.381000       0.001574
    18082.460000       0.000998
    18085.542000       0.000623
    18088.623000       0.000382
    18091.705000       0.000231
    18094.788000       0.000137
    18097.872000       0.000080
    18100.957000       0.000046
    18104.043000       0.000026
    18107.131000       0.000014
    18110.219000       0.000008
    18113.308000       0.000004
    18116.401000       0.000002
    18119.492000       0.000001
    18122.585000       0.000001
    18125.678000       0.000000
    18128.773000       0.000000
    18131.869000       0.000000
    18134.965000       0.000000
    18138.063000       0.000000
    18141.162000       0.000000
    18144.262000       0.000000
    18147.365000       0.000000
    18150.467000       0.000000
    18153.570000       0.000000
    18156.674000       0.000000
    18159.779000       0.000000
