65, band 5 module 2 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    19235.811000       0.000000
    19239.294000       0.000000
    19242.781000       0.000000
    19246.268000       0.000000
    19249.755000       0.000000
    19253.246000       0.000000
    19256.737000       0.000000
    19260.230000       0.000000
    19263.722000       0.000000
    19267.218000       0.000001
    19270.714000       0.000001
    19274.212000       0.000002
    19277.710000       0.000003
    19281.210000       0.000006
    19284.712000       0.000011
    19288.213000       0.000019
    19291.717000       0.000032
    19295.223000       0.000054
    19298.730000       0.000091
    19302.235000       0.000149
    19305.745000       0.000242
    19309.256000       0.000388
    19312.765000       0.000611
    19316.279000       0.000950
    19319.793000       0.001455
    19323.309000       0.002197
    19326.824000       0.003270
    19330.342000       0.004797
    19333.862000       0.006937
    19337.383000       0.009891
    19340.903000       0.013900
    19344.427000       0.019258
    19347.951000       0.026303
    19351.475000       0.035417
    19355.003000       0.047018
    19358.531000       0.061540
    19362.061000       0.079421
    19365.590000       0.101069
    19369.123000       0.126836
    19372.657000       0.156981
    19376.192000       0.191639
    19379.726000       0.230787
    19383.263000       0.274222
    19386.802000       0.321543
    19390.340000       0.372154
    19393.882000       0.425276
    19397.425000       0.479978
    19400.969000       0.535224
    19404.512000       0.589930
    19408.059000       0.643029
    19411.607000       0.693534
    19415.156000       0.740603
    19418.705000       0.783583
    19422.257000       0.822039
    19425.810000       0.855772
    19429.362000       0.884797
    19432.918000       0.909322
    19436.475000       0.929704
    19440.034000       0.946391
    19443.591000       0.959875
    19447.152000       0.970643
    19450.714000       0.979142
    19454.278000       0.985756
    19457.841000       0.990800
    19461.407000       0.994527
    19464.975000       0.997141
    19468.541000       0.998816
    19472.111000       0.999715
    19475.683000       1.000000
    19479.256000       0.999836
    19482.827000       0.999387
    19486.403000       0.998809
    19489.980000       0.998228
    19493.558000       0.997736
    19497.135000       0.997376
    19500.716000       0.997144
    19504.298000       0.996993
    19507.879000       0.996852
    19511.463000       0.996640
    19515.049000       0.996289
    19518.636000       0.995758
    19522.223000       0.995045
    19525.813000       0.994186
    19529.404000       0.993248
    19532.995000       0.992316
    19536.588000       0.991470
    19540.183000       0.990772
    19543.778000       0.990252
    19547.376000       0.989897
    19550.974000       0.989664
    19554.575000       0.989473
    19558.176000       0.989240
    19561.779000       0.988890
    19565.382000       0.988374
    19568.987000       0.987679
    19572.594000       0.986833
    19576.201000       0.985897
    19579.811000       0.984953
    19583.421000       0.984084
    19587.033000       0.983391
    19590.646000       0.982925
    19594.261000       0.982639
    19597.876000       0.982490
    19601.494000       0.982408
    19605.112000       0.982308
    19608.731000       0.982108
    19612.353000       0.981750
    19615.975000       0.981210
    19619.600000       0.980505
    19623.224000       0.979687
    19626.851000       0.978847
    19630.479000       0.978062
    19634.109000       0.977402
    19637.739000       0.976915
    19641.370000       0.976609
    19645.004000       0.976452
    19648.638000       0.976382
    19652.274000       0.976314
    19655.911000       0.976164
    19659.550000       0.975867
    19663.190000       0.975387
    19666.832000       0.974730
    19670.474000       0.973939
    19674.119000       0.973084
    19677.763000       0.972245
    19681.410000       0.971495
    19685.058000       0.970878
    19688.707000       0.970398
    19692.359000       0.970009
    19696.010000       0.969622
    19699.664000       0.969109
    19703.319000       0.968321
    19706.975000       0.967099
    19710.632000       0.965286
    19714.292000       0.962729
    19717.952000       0.959280
    19721.613000       0.954777
    19725.276000       0.949030
    19728.940000       0.941804
    19732.607000       0.932799
    19736.273000       0.921649
    19739.942000       0.907926
    19743.611000       0.891163
    19747.283000       0.870886
    19750.955000       0.846667
    19754.629000       0.818167
    19758.304000       0.785193
    19761.981000       0.747735
    19765.659000       0.705999
    19769.338000       0.660411
    19773.019000       0.611611
    19776.701000       0.560417
    19780.385000       0.507783
    19784.069000       0.454738
    19787.756000       0.402321
    19791.443000       0.351521
    19795.132000       0.303220
    19798.823000       0.258151
    19802.514000       0.216872
    19806.208000       0.179745
    19809.902000       0.146949
    19813.598000       0.118488
    19817.295000       0.094217
    19820.994000       0.073874
    19824.694000       0.057112
    19828.396000       0.043531
    19832.098000       0.032711
    19835.801000       0.024232
    19839.508000       0.017696
    19843.214000       0.012739
    19846.923000       0.009039
    19850.632000       0.006323
    19854.344000       0.004359
    19858.056000       0.002962
    19861.770000       0.001984
    19865.485000       0.001310
    19869.201000       0.000853
    19872.920000       0.000547
    19876.638000       0.000346
    19880.360000       0.000215
    19884.082000       0.000132
    19887.806000       0.000080
    19891.530000       0.000048
    19895.257000       0.000028
    19898.984000       0.000016
    19902.714000       0.000009
    19906.444000       0.000005
    19910.176000       0.000003
    19913.910000       0.000002
    19917.644000       0.000001
    19921.381000       0.000000
    19925.118000       0.000000
    19928.857000       0.000000
    19932.597000       0.000000
    19936.340000       0.000000
    19940.082000       0.000000
    19943.826000       0.000000
    19947.573000       0.000000
    19951.320000       0.000000
    19955.069000       0.000000
