12, band 1 module 4 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
168
Wavenumber (cm-1)   Filter response
    24270.705000       0.000000
    24277.677000       0.000000
    24284.654000       0.000000
    24291.635000       0.000000
    24298.619000       0.000000
    24305.609000       0.000000
    24312.600000       0.000000
    24319.598000       0.000000
    24326.599000       0.000000
    24333.603000       0.000000
    24340.613000       0.000000
    24347.625000       0.000001
    24354.642000       0.000002
    24361.662000       0.000004
    24368.688000       0.000008
    24375.718000       0.000018
    24382.750000       0.000038
    24389.788000       0.000080
    24396.828000       0.000162
    24403.875000       0.000320
    24410.925000       0.000611
    24417.977000       0.001137
    24425.036000       0.002055
    24432.096000       0.003610
    24439.163000       0.006165
    24446.231000       0.010232
    24453.306000       0.016506
    24460.385000       0.025883
    24467.466000       0.039455
    24474.553000       0.058468
    24481.642000       0.084237
    24488.737000       0.118010
    24495.837000       0.160782
    24502.938000       0.213085
    24510.046000       0.274785
    24517.156000       0.344929
    24524.272000       0.421683
    24531.390000       0.502411
    24538.514000       0.583618
    24545.642000       0.661978
    24552.772000       0.734300
    24559.909000       0.797979
    24567.048000       0.851384
    24574.193000       0.894032
    24581.342000       0.926551
    24588.493000       0.950428
    24595.650000       0.967068
    24602.810000       0.978012
    24609.975000       0.985887
    24617.143000       0.991768
    24624.317000       0.996114
    24631.495000       0.998923
    24638.676000       1.000000
    24645.862000       0.999242
    24653.051000       0.996837
    24660.246000       0.993328
    24667.445000       0.989487
    24674.647000       0.986118
    24681.854000       0.983811
    24689.064000       0.982751
    24696.280000       0.982670
    24703.498000       0.982947
    24710.723000       0.982831
    24717.951000       0.981709
    24725.182000       0.979318
    24732.420000       0.975833
    24739.659000       0.971821
    24746.905000       0.968030
    24754.154000       0.965135
    24761.407000       0.963497
    24768.665000       0.963035
    24775.926000       0.963259
    24783.192000       0.963448
    24790.462000       0.962880
    24797.737000       0.961110
    24805.017000       0.958120
    24812.299000       0.954329
    24819.587000       0.950447
    24826.877000       0.947232
    24834.174000       0.945226
    24841.475000       0.944578
    24848.779000       0.944978
    24856.088000       0.945772
    24863.400000       0.946198
    24870.719000       0.945640
    24878.039000       0.943842
    24885.366000       0.940985
    24892.697000       0.937616
    24900.031000       0.934446
    24907.371000       0.932087
    24914.713000       0.930847
    24922.062000       0.930605
    24929.414000       0.930862
    24936.770000       0.930919
    24944.131000       0.930132
    24951.495000       0.928143
    24958.865000       0.925011
    24966.238000       0.917946
    24973.617000       0.909371
    24981.000000       0.901511
    24988.386000       0.894788
    24995.778000       0.889214
    25003.172000       0.884395
    25010.573000       0.879673
    25017.978000       0.874363
    25025.386000       0.867836
    25032.800000       0.859639
    25040.216000       0.850608
    25047.639000       0.841354
    25055.064000       0.832558
    25062.496000       0.824731
    25069.932000       0.818037
    25077.370000       0.812236
    25084.815000       0.806776
    25092.262000       0.801203
    25099.716000       0.794823
    25107.174000       0.787346
    25114.634000       0.778931
    25122.101000       0.770070
    25129.571000       0.761402
    25137.046000       0.753493
    25144.525000       0.746631
    25152.009000       0.740823
    25159.498000       0.735734
    25166.990000       0.730576
    25174.488000       0.724774
    25181.989000       0.717986
    25189.496000       0.710223
    25197.007000       0.701842
    25204.521000       0.693410
    25212.042000       0.685508
    25219.565000       0.678755
    25227.094000       0.673003
    25234.628000       0.667934
    25242.165000       0.663025
    25249.708000       0.657703
    25257.253000       0.651549
    25264.805000       0.644443
    25272.360000       0.636604
    25279.921000       0.628621
    25287.486000       0.621083
    25295.054000       0.614284
    25302.629000       0.608395
    25310.206000       0.603257
    25317.790000       0.598432
    25325.378000       0.593357
    25332.969000       0.587520
    25340.566000       0.580620
    25348.166000       0.572882
    25355.772000       0.564227
    25363.381000       0.554899
    25370.997000       0.545015
    25378.617000       0.534382
    25386.240000       0.522416
    25393.869000       0.508177
    25401.501000       0.490534
    25409.140000       0.468545
    25416.783000       0.441427
    25424.428000       0.408868
    25432.081000       0.371325
    25439.736000       0.329899
    25447.397000       0.286187
    25455.061000       0.242054
    25462.732000       0.199372
    25470.407000       0.159787
    25478.085000       0.124577
    25485.770000       0.094390
    25493.457000       0.069476
