163, band 11 module 5 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    13928.460000       0.000000
    13930.290000       0.000000
    13932.120000       0.000000
    13933.950000       0.000000
    13935.781000       0.000000
    13937.613000       0.000000
    13939.445000       0.000000
    13941.278000       0.000000
    13943.111000       0.000000
    13944.944000       0.000000
    13946.778000       0.000000
    13948.613000       0.000000
    13950.448000       0.000000
    13952.283000       0.000000
    13954.119000       0.000000
    13955.955000       0.000001
    13957.792000       0.000001
    13959.630000       0.000002
    13961.468000       0.000005
    13963.306000       0.000009
    13965.145000       0.000018
    13966.984000       0.000034
    13968.824000       0.000062
    13970.664000       0.000112
    13972.505000       0.000200
    13974.346000       0.000349
    13976.188000       0.000597
    13978.030000       0.001001
    13979.873000       0.001646
    13981.716000       0.002657
    13983.559000       0.004204
    13985.403000       0.006523
    13987.247000       0.009928
    13989.093000       0.014818
    13990.938000       0.021691
    13992.784000       0.031141
    13994.631000       0.043850
    13996.478000       0.060560
    13998.326000       0.082039
    14000.174000       0.109015
    14002.022000       0.142106
    14003.871000       0.181739
    14005.721000       0.228054
    14007.571000       0.280836
    14009.421000       0.339449
    14011.272000       0.402825
    14013.124000       0.469478
    14014.976000       0.537586
    14016.828000       0.605113
    14018.681000       0.669973
    14020.535000       0.730221
    14022.389000       0.784233
    14024.243000       0.830864
    14026.098000       0.869554
    14027.953000       0.900360
    14029.809000       0.923908
    14031.666000       0.941277
    14033.523000       0.953817
    14035.380000       0.962954
    14037.238000       0.969981
    14039.096000       0.975909
    14040.955000       0.981363
    14042.814000       0.986565
    14044.674000       0.991394
    14046.534000       0.995507
    14048.395000       0.998486
    14050.257000       1.000000
    14052.118000       0.999917
    14053.981000       0.998376
    14055.843000       0.995779
    14057.707000       0.992723
    14059.571000       0.989880
    14061.435000       0.987861
    14063.300000       0.987084
    14065.165000       0.987687
    14067.031000       0.989503
    14068.896000       0.992096
    14070.762000       0.994856
    14072.630000       0.997140
    14074.497000       0.998407
    14076.366000       0.998340
    14078.234000       0.996917
    14080.104000       0.994413
    14081.973000       0.991339
    14083.844000       0.988331
    14085.714000       0.986008
    14087.586000       0.984836
    14089.457000       0.985027
    14091.329000       0.986491
    14093.202000       0.988857
    14095.075000       0.991594
    14096.949000       0.994090
    14098.823000       0.995695
    14100.698000       0.996026
    14102.573000       0.994980
    14104.449000       0.992759
    14106.325000       0.989820
    14108.202000       0.986780
    14110.079000       0.984280
    14111.957000       0.982841
    14113.835000       0.982755
    14115.714000       0.983999
    14117.593000       0.986286
    14119.472000       0.989098
    14121.353000       0.991792
    14123.233000       0.993757
    14125.115000       0.994541
    14126.996000       0.993954
    14128.878000       0.992106
    14130.761000       0.989385
    14132.644000       0.986370
    14134.528000       0.983704
    14136.412000       0.981951
    14138.297000       0.981477
    14140.182000       0.982366
    14142.068000       0.984402
    14143.954000       0.987119
    14145.841000       0.989900
    14147.728000       0.992117
    14149.616000       0.993264
    14151.504000       0.993073
    14153.393000       0.991568
    14155.281000       0.989061
    14157.171000       0.986083
    14159.061000       0.983270
    14160.952000       0.981218
    14162.843000       0.980354
    14164.735000       0.980844
    14166.627000       0.982550
    14168.520000       0.985063
    14170.413000       0.987789
    14172.307000       0.990069
    14174.201000       0.991321
    14176.096000       0.991147
    14177.991000       0.989408
    14179.887000       0.986225
    14181.783000       0.981912
    14183.680000       0.976867
    14185.577000       0.971413
    14187.475000       0.965662
    14189.374000       0.959391
    14191.272000       0.951993
    14193.172000       0.942489
    14195.072000       0.929628
    14196.972000       0.912034
    14198.873000       0.888406
    14200.774000       0.857708
    14202.676000       0.819339
    14204.579000       0.773252
    14206.482000       0.719994
    14208.385000       0.660680
    14210.289000       0.596887
    14212.193000       0.530505
    14214.098000       0.463562
    14216.004000       0.398038
    14217.910000       0.335709
    14219.816000       0.278025
    14221.723000       0.226037
    14223.631000       0.180368
    14225.539000       0.141241
    14227.448000       0.108525
    14229.357000       0.081813
    14231.266000       0.060508
    14233.176000       0.043901
    14235.087000       0.031246
    14236.998000       0.021814
    14238.910000       0.014939
    14240.821000       0.010035
    14242.733000       0.006612
    14244.646000       0.004273
    14246.560000       0.002708
    14248.474000       0.001684
    14250.389000       0.001027
    14252.304000       0.000614
    14254.220000       0.000360
    14256.136000       0.000207
    14258.053000       0.000117
    14259.970000       0.000065
    14261.888000       0.000035
    14263.806000       0.000019
    14265.725000       0.000010
    14267.645000       0.000005
    14269.564000       0.000003
    14271.485000       0.000001
    14273.406000       0.000001
    14275.327000       0.000000
    14277.249000       0.000000
    14279.172000       0.000000
    14281.095000       0.000000
    14283.018000       0.000000
    14284.942000       0.000000
    14286.867000       0.000000
    14288.792000       0.000000
    14290.717000       0.000000
    14292.643000       0.000000
    14294.570000       0.000000
    14296.497000       0.000000
    14298.425000       0.000000
    14300.353000       0.000000
    14302.281000       0.000000
