270, band 18 module 5 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11187.221000       0.000000
    11188.400000       0.000000
    11189.580000       0.000000
    11190.760000       0.000000
    11191.940000       0.000000
    11193.121000       0.000000
    11194.302000       0.000000
    11195.483000       0.000000
    11196.664000       0.000000
    11197.846000       0.000000
    11199.027000       0.000000
    11200.209000       0.000000
    11201.392000       0.000000
    11202.574000       0.000001
    11203.757000       0.000001
    11204.940000       0.000002
    11206.123000       0.000005
    11207.307000       0.000009
    11208.491000       0.000016
    11209.675000       0.000029
    11210.859000       0.000052
    11212.044000       0.000092
    11213.228000       0.000158
    11214.413000       0.000268
    11215.599000       0.000446
    11216.784000       0.000730
    11217.970000       0.001175
    11219.156000       0.001858
    11220.342000       0.002889
    11221.529000       0.004414
    11222.716000       0.006629
    11223.903000       0.009787
    11225.090000       0.014203
    11226.278000       0.020263
    11227.465000       0.028417
    11228.653000       0.039178
    11229.842000       0.053102
    11231.030000       0.070762
    11232.219000       0.092711
    11233.408000       0.119439
    11234.598000       0.151314
    11235.787000       0.188529
    11236.977000       0.231052
    11238.167000       0.278579
    11239.357000       0.330514
    11240.548000       0.385970
    11241.739000       0.443795
    11242.930000       0.502636
    11244.121000       0.561026
    11245.313000       0.617486
    11246.505000       0.670644
    11247.697000       0.719346
    11248.889000       0.762742
    11250.082000       0.800350
    11251.274000       0.832074
    11252.467000       0.858173
    11253.661000       0.879202
    11254.854000       0.895915
    11256.048000       0.909151
    11257.242000       0.919728
    11258.437000       0.928349
    11259.631000       0.935542
    11260.826000       0.941640
    11262.021000       0.946797
    11263.217000       0.951038
    11264.412000       0.954321
    11265.608000       0.956614
    11266.804000       0.957948
    11268.000000       0.958453
    11269.197000       0.958363
    11270.394000       0.957984
    11271.591000       0.957646
    11272.788000       0.957648
    11273.986000       0.958194
    11275.184000       0.959358
    11276.382000       0.961071
    11277.580000       0.963139
    11278.779000       0.965285
    11279.978000       0.967214
    11281.177000       0.968674
    11282.377000       0.969482
    11283.576000       0.969663
    11284.776000       0.969341
    11285.977000       0.968752
    11287.177000       0.968192
    11288.378000       0.967950
    11289.579000       0.968247
    11290.780000       0.969185
    11291.981000       0.970725
    11293.183000       0.972694
    11294.385000       0.974755
    11295.587000       0.976572
    11296.790000       0.977976
    11297.993000       0.978784
    11299.196000       0.978945
    11300.399000       0.978549
    11301.603000       0.977810
    11302.806000       0.977018
    11304.010000       0.976475
    11305.215000       0.976428
    11306.419000       0.977017
    11307.624000       0.978235
    11308.829000       0.979945
    11310.035000       0.981900
    11311.240000       0.983796
    11312.446000       0.985340
    11313.652000       0.986318
    11314.859000       0.986641
    11316.065000       0.986361
    11317.272000       0.985666
    11318.479000       0.984835
    11319.687000       0.984175
    11320.894000       0.983958
    11322.102000       0.984360
    11323.310000       0.985419
    11324.519000       0.987030
    11325.727000       0.988964
    11326.936000       0.990922
    11328.146000       0.992599
    11329.355000       0.993751
    11330.565000       0.994248
    11331.775000       0.994107
    11332.985000       0.993481
    11334.195000       0.992633
    11335.406000       0.991872
    11336.617000       0.991490
    11337.828000       0.991690
    11339.040000       0.992544
    11340.252000       0.993972
    11341.464000       0.995759
    11342.676000       0.997588
    11343.889000       0.999108
    11345.102000       0.999993
    11346.315000       1.000000
    11347.528000       0.998993
    11348.742000       0.996944
    11349.955000       0.993894
    11351.170000       0.989892
    11352.384000       0.984918
    11353.599000       0.978809
    11354.813000       0.971208
    11356.029000       0.961543
    11357.244000       0.949046
    11358.460000       0.932822
    11359.676000       0.911945
    11360.892000       0.885577
    11362.108000       0.853090
    11363.325000       0.814170
    11364.542000       0.768892
    11365.759000       0.717752
    11366.977000       0.661644
    11368.195000       0.601803
    11369.413000       0.539704
    11370.631000       0.476949
    11371.849000       0.415132
    11373.068000       0.355732
    11374.287000       0.300011
    11375.507000       0.248950
    11376.726000       0.203214
    11377.946000       0.163148
    11379.166000       0.128806
    11380.387000       0.099993
    11381.607000       0.076320
    11382.828000       0.057269
    11384.049000       0.042245
    11385.271000       0.030633
    11386.492000       0.021835
    11387.714000       0.015298
    11388.937000       0.010536
    11390.159000       0.007132
    11391.382000       0.004745
    11392.605000       0.003103
    11393.828000       0.001994
    11395.052000       0.001260
    11396.275000       0.000782
    11397.499000       0.000477
    11398.724000       0.000286
    11399.948000       0.000169
    11401.173000       0.000098
    11402.398000       0.000056
    11403.624000       0.000031
    11404.849000       0.000017
    11406.075000       0.000009
    11407.301000       0.000005
    11408.528000       0.000003
    11409.754000       0.000001
    11410.981000       0.000001
    11412.209000       0.000000
    11413.436000       0.000000
    11414.664000       0.000000
    11415.892000       0.000000
    11417.120000       0.000000
    11418.349000       0.000000
    11419.577000       0.000000
    11420.806000       0.000000
    11422.036000       0.000000
    11423.265000       0.000000
    11424.495000       0.000000
    11425.725000       0.000000
    11426.956000       0.000000
