216, band 15 module 2 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    12924.040000       0.000000
    12924.985000       0.000000
    12925.930000       0.000000
    12926.874000       0.000000
    12927.820000       0.000000
    12928.764000       0.000000
    12929.709000       0.000000
    12930.655000       0.000000
    12931.600000       0.000000
    12932.546000       0.000000
    12933.492000       0.000000
    12934.437000       0.000000
    12935.384000       0.000000
    12936.330000       0.000000
    12937.277000       0.000000
    12938.223000       0.000000
    12939.169000       0.000000
    12940.116000       0.000000
    12941.063000       0.000000
    12942.010000       0.000000
    12942.957000       0.000000
    12943.904000       0.000000
    12944.852000       0.000001
    12945.799000       0.000001
    12946.747000       0.000001
    12947.695000       0.000002
    12948.642000       0.000003
    12949.591000       0.000004
    12950.539000       0.000007
    12951.488000       0.000010
    12952.436000       0.000014
    12953.385000       0.000020
    12954.334000       0.000029
    12955.282000       0.000042
    12956.232000       0.000059
    12957.181000       0.000083
    12958.131000       0.000117
    12959.080000       0.000162
    12960.029000       0.000224
    12960.979000       0.000308
    12961.929000       0.000421
    12962.880000       0.000572
    12963.829000       0.000771
    12964.779000       0.001033
    12965.730000       0.001375
    12966.681000       0.001818
    12967.632000       0.002390
    12968.582000       0.003122
    12969.533000       0.004052
    12970.485000       0.005226
    12971.436000       0.006697
    12972.388000       0.008528
    12973.339000       0.010791
    12974.290000       0.013567
    12975.243000       0.016951
    12976.194000       0.021045
    12977.147000       0.025962
    12978.099000       0.031827
    12979.052000       0.038771
    12980.004000       0.046933
    12980.957000       0.056456
    12981.910000       0.067486
    12982.863000       0.080165
    12983.816000       0.094632
    12984.769000       0.111014
    12985.722000       0.129423
    12986.676000       0.149949
    12987.630000       0.172658
    12988.584000       0.197585
    12989.538000       0.224726
    12990.491000       0.254041
    12991.446000       0.285444
    12992.400000       0.318803
    12993.355000       0.353942
    12994.310000       0.390637
    12995.264000       0.428622
    12996.220000       0.467593
    12997.174000       0.507212
    12998.130000       0.547117
    12999.085000       0.586930
    13000.040000       0.626265
    13000.996000       0.664744
    13001.952000       0.702001
    13002.908000       0.737700
    13003.864000       0.771538
    13004.820000       0.803258
    13005.777000       0.832654
    13006.733000       0.859578
    13007.690000       0.883936
    13008.646000       0.905694
    13009.604000       0.924872
    13010.561000       0.941536
    13011.517000       0.955794
    13012.475000       0.967784
    13013.432000       0.977574
    13014.391000       0.985384
    13015.348000       0.991403
    13016.306000       0.995773
    13017.264000       0.998611
    13018.222000       1.000000
    13019.181000       0.999982
    13020.139000       0.998557
    13021.097000       0.995683
    13022.057000       0.991277
    13023.015000       0.985222
    13023.975000       0.977376
    13024.933000       0.967580
    13025.892000       0.955670
    13026.852000       0.941488
    13027.812000       0.924898
    13028.772000       0.905791
    13029.731000       0.884094
    13030.691000       0.859741
    13031.652000       0.832821
    13032.612000       0.803427
    13033.573000       0.771706
    13034.533000       0.737867
    13035.494000       0.702165
    13036.455000       0.664903
    13037.415000       0.626418
    13038.377000       0.587076
    13039.338000       0.547255
    13040.300000       0.507341
    13041.261000       0.467713
    13042.223000       0.428733
    13043.185000       0.390738
    13044.147000       0.354034
    13045.109000       0.318886
    13046.071000       0.285517
    13047.033000       0.254106
    13047.997000       0.224783
    13048.959000       0.197634
    13049.922000       0.172700
    13050.885000       0.149985
    13051.848000       0.129453
    13052.812000       0.111039
    13053.775000       0.094653
    13054.739000       0.080182
    13055.702000       0.067499
    13056.665000       0.056467
    13057.630000       0.046941
    13058.594000       0.038777
    13059.559000       0.031832
    13060.523000       0.025966
    13061.487000       0.021047
    13062.452000       0.016953
    13063.417000       0.013569
    13064.382000       0.010792
    13065.347000       0.008528
    13066.313000       0.006697
    13067.278000       0.005226
    13068.243000       0.004052
    13069.209000       0.003122
    13070.175000       0.002390
    13071.141000       0.001818
    13072.107000       0.001375
    13073.073000       0.001032
    13074.040000       0.000771
    13075.006000       0.000572
    13075.974000       0.000421
    13076.940000       0.000308
    13077.907000       0.000224
    13078.874000       0.000162
    13079.841000       0.000117
    13080.809000       0.000083
    13081.776000       0.000059
    13082.744000       0.000042
    13083.712000       0.000029
    13084.680000       0.000020
    13085.648000       0.000014
    13086.616000       0.000010
    13087.584000       0.000007
    13088.554000       0.000004
    13089.522000       0.000003
    13090.491000       0.000002
    13091.460000       0.000001
    13092.430000       0.000001
    13093.399000       0.000001
    13094.368000       0.000000
    13095.338000       0.000000
    13096.307000       0.000000
    13097.278000       0.000000
    13098.247000       0.000000
    13099.217000       0.000000
    13100.188000       0.000000
    13101.158000       0.000000
    13102.129000       0.000000
    13103.099000       0.000000
    13104.070000       0.000000
    13105.041000       0.000000
    13106.012000       0.000000
    13106.984000       0.000000
    13107.955000       0.000000
    13108.926000       0.000000
    13109.899000       0.000000
    13110.870000       0.000000
    13111.843000       0.000000
    13112.814000       0.000000
    13113.786000       0.000000
    13114.759000       0.000000
