30, band 2 module 5 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    23715.175000       0.000000
    23720.452000       0.000000
    23725.732000       0.000000
    23731.014000       0.000000
    23736.300000       0.000000
    23741.587000       0.000000
    23746.875000       0.000000
    23752.167000       0.000000
    23757.460000       0.000000
    23762.756000       0.000000
    23768.055000       0.000000
    23773.357000       0.000000
    23778.660000       0.000000
    23783.966000       0.000001
    23789.274000       0.000002
    23794.584000       0.000003
    23799.897000       0.000005
    23805.212000       0.000010
    23810.529000       0.000019
    23815.850000       0.000033
    23821.173000       0.000059
    23826.497000       0.000101
    23831.824000       0.000173
    23837.153000       0.000290
    23842.485000       0.000478
    23847.819000       0.000775
    23853.157000       0.001235
    23858.496000       0.001937
    23863.837000       0.002986
    23869.180000       0.004527
    23874.526000       0.006751
    23879.875000       0.009900
    23885.226000       0.014277
    23890.580000       0.020252
    23895.936000       0.028259
    23901.294000       0.038783
    23906.654000       0.052352
    23912.017000       0.069510
    23917.382000       0.090785
    23922.750000       0.116645
    23928.122000       0.147451
    23933.494000       0.183401
    23938.869000       0.224487
    23944.246000       0.270453
    23949.626000       0.320840
    23955.008000       0.374828
    23960.392000       0.431351
    23965.781000       0.489166
    23971.170000       0.546903
    23976.562000       0.603164
    23981.956000       0.656630
    23987.353000       0.706154
    23992.752000       0.750857
    23998.153000       0.790183
    24003.559000       0.823924
    24008.965000       0.852202
    24014.374000       0.875441
    24019.785000       0.894268
    24025.199000       0.909418
    24030.615000       0.921638
    24036.034000       0.931606
    24041.456000       0.939861
    24046.880000       0.946784
    24052.306000       0.952595
    24057.734000       0.957391
    24063.165000       0.961191
    24068.598000       0.964008
    24074.034000       0.965903
    24079.473000       0.967005
    24084.914000       0.967523
    24090.357000       0.967729
    24095.803000       0.967921
    24101.251000       0.968373
    24106.701000       0.969284
    24112.154000       0.970743
    24117.609000       0.972715
    24123.069000       0.975039
    24128.529000       0.977495
    24133.992000       0.979829
    24139.457000       0.981816
    24144.925000       0.983306
    24150.395000       0.984263
    24155.868000       0.984769
    24161.345000       0.985004
    24166.822000       0.985208
    24172.303000       0.985623
    24177.785000       0.986395
    24183.270000       0.987388
    24188.758000       0.988859
    24194.248000       0.990673
    24199.742000       0.992613
    24205.237000       0.994427
    24210.735000       0.995884
    24216.235000       0.996828
    24221.738000       0.997215
    24227.243000       0.997120
    24232.750000       0.996728
    24238.262000       0.995966
    24243.775000       0.995076
    24249.290000       0.994613
    24254.808000       0.994695
    24260.328000       0.995319
    24265.850000       0.996361
    24271.375000       0.997602
    24276.905000       0.998778
    24282.435000       0.999638
    24287.968000       1.000000
    24293.503000       0.999793
    24299.041000       0.999020
    24304.581000       0.997894
    24310.124000       0.996672
    24315.671000       0.995626
    24321.219000       0.994987
    24326.769000       0.994898
    24332.322000       0.995380
    24337.878000       0.996326
    24343.436000       0.997524
    24348.996000       0.998706
    24354.561000       0.999602
    24360.127000       0.999993
    24365.695000       0.999799
    24371.266000       0.999055
    24376.839000       0.997916
    24382.415000       0.996625
    24387.993000       0.995462
    24393.576000       0.994674
    24399.159000       0.994424
    24404.745000       0.994752
    24410.334000       0.995557
    24415.925000       0.996610
    24421.519000       0.997613
    24427.115000       0.998256
    24432.716000       0.998251
    24438.317000       0.997390
    24443.921000       0.995564
    24449.527000       0.992748
    24455.137000       0.988968
    24460.748000       0.984235
    24466.363000       0.978472
    24471.979000       0.971454
    24477.601000       0.962742
    24483.223000       0.951737
    24488.847000       0.937657
    24494.474000       0.919621
    24500.104000       0.896757
    24505.737000       0.868313
    24511.371000       0.833773
    24517.011000       0.792952
    24522.651000       0.746052
    24528.294000       0.693684
    24533.939000       0.636811
    24539.587000       0.576681
    24545.237000       0.514861
    24550.891000       0.452925
    24556.548000       0.392409
    24562.206000       0.334702
    24567.867000       0.280961
    24573.531000       0.232054
    24579.197000       0.188537
    24584.866000       0.150658
    24590.537000       0.118391
    24596.213000       0.091462
    24601.890000       0.069461
    24607.569000       0.051862
    24613.251000       0.038067
    24618.935000       0.027467
    24624.623000       0.019482
    24630.312000       0.013583
    24636.007000       0.009308
    24641.702000       0.006270
    24647.399000       0.004151
    24653.099000       0.002702
    24658.802000       0.001728
    24664.508000       0.001086
    24670.216000       0.000671
    24675.929000       0.000408
    24681.642000       0.000243
    24687.359000       0.000143
    24693.077000       0.000082
    24698.799000       0.000047
    24704.523000       0.000026
    24710.250000       0.000014
    24715.981000       0.000008
    24721.713000       0.000004
    24727.448000       0.000002
    24733.185000       0.000001
    24738.925000       0.000001
    24744.668000       0.000000
    24750.413000       0.000000
    24756.163000       0.000000
    24761.914000       0.000000
    24767.667000       0.000000
    24773.423000       0.000000
    24779.182000       0.000000
    24784.943000       0.000000
    24790.707000       0.000000
    24796.474000       0.000000
    24802.245000       0.000000
    24808.018000       0.000000
    24813.792000       0.000000
