18, goes_14_sounder_18.flt  GOESO_sdr_operational_srf_rev_F
Number of data points:
2932
Wavenumber (cm-1)   Filter response
     2526.200000       0.001105
     2526.300000       0.001455
     2526.400000       0.001438
     2526.500000       0.001421
     2526.600000       0.001404
     2526.700000       0.001387
     2526.800000       0.001369
     2526.900000       0.001350
     2527.000000       0.001333
     2527.100000       0.001316
     2527.200000       0.001302
     2527.300000       0.001291
     2527.400000       0.001283
     2527.500000       0.001279
     2527.600000       0.001277
     2527.700000       0.001276
     2527.800000       0.001277
     2527.900000       0.001278
     2528.000000       0.001279
     2528.100000       0.001280
     2528.200000       0.001283
     2528.300000       0.001287
     2528.400000       0.001295
     2528.500000       0.001307
     2528.600000       0.001323
     2528.700000       0.001343
     2528.800000       0.001366
     2528.900000       0.001391
     2529.000000       0.001416
     2529.100000       0.001441
     2529.200000       0.001465
     2529.300000       0.001488
     2529.400000       0.001510
     2529.500000       0.001532
     2529.600000       0.001554
     2529.700000       0.001577
     2529.800000       0.001601
     2529.900000       0.001625
     2530.000000       0.001649
     2530.100000       0.001673
     2530.200000       0.001697
     2530.300000       0.001719
     2530.400000       0.001740
     2530.500000       0.001761
     2530.600000       0.001780
     2530.700000       0.001800
     2530.800000       0.001819
     2530.900000       0.001838
     2531.000000       0.001858
     2531.100000       0.001878
     2531.200000       0.001898
     2531.300000       0.001916
     2531.400000       0.001933
     2531.500000       0.001947
     2531.600000       0.001959
     2531.700000       0.001968
     2531.800000       0.001976
     2531.900000       0.001983
     2532.000000       0.001989
     2532.100000       0.001995
     2532.200000       0.002002
     2532.300000       0.002010
     2532.400000       0.002017
     2532.500000       0.002025
     2532.600000       0.002033
     2532.700000       0.002040
     2532.800000       0.002046
     2532.900000       0.002052
     2533.000000       0.002058
     2533.100000       0.002065
     2533.200000       0.002071
     2533.300000       0.002079
     2533.400000       0.002088
     2533.500000       0.002098
     2533.600000       0.002108
     2533.700000       0.002120
     2533.800000       0.002131
     2533.900000       0.002143
     2534.000000       0.002156
     2534.100000       0.002169
     2534.200000       0.002181
     2534.300000       0.002194
     2534.400000       0.002207
     2534.500000       0.002220
     2534.600000       0.002232
     2534.700000       0.002245
     2534.800000       0.002257
     2534.900000       0.002269
     2535.000000       0.002280
     2535.100000       0.002291
     2535.200000       0.002301
     2535.300000       0.002310
     2535.400000       0.002319
     2535.500000       0.002326
     2535.600000       0.002332
     2535.700000       0.002336
     2535.800000       0.002338
     2535.900000       0.002339
     2536.000000       0.002338
     2536.100000       0.002336
     2536.200000       0.002333
     2536.300000       0.002329
     2536.400000       0.002324
     2536.500000       0.002318
     2536.600000       0.002312
     2536.700000       0.002305
     2536.800000       0.002297
     2536.900000       0.002288
     2537.000000       0.002279
     2537.100000       0.002269
     2537.200000       0.002260
     2537.300000       0.002250
     2537.400000       0.002240
     2537.500000       0.002231
     2537.600000       0.002223
     2537.700000       0.002215
     2537.800000       0.002208
     2537.900000       0.002201
     2538.000000       0.002195
     2538.100000       0.002189
     2538.200000       0.002184
     2538.300000       0.002179
     2538.400000       0.002175
     2538.500000       0.002172
     2538.600000       0.002169
     2538.700000       0.002167
     2538.800000       0.002166
     2538.900000       0.002167
     2539.000000       0.002168
     2539.100000       0.002171
     2539.200000       0.002175
     2539.300000       0.002180
     2539.400000       0.002188
     2539.500000       0.002197
     2539.600000       0.002206
     2539.700000       0.002217
     2539.800000       0.002229
     2539.900000       0.002240
     2540.000000       0.002252
     2540.100000       0.002265
     2540.200000       0.002278
     2540.300000       0.002292
     2540.400000       0.002306
     2540.500000       0.002322
     2540.600000       0.002339
     2540.700000       0.002357
     2540.800000       0.002375
