185, band 13 module 2 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    13033.807000       0.000000
    13034.767000       0.000000
    13035.729000       0.000000
    13036.690000       0.000000
    13037.651000       0.000000
    13038.613000       0.000000
    13039.575000       0.000000
    13040.536000       0.000000
    13041.498000       0.000000
    13042.460000       0.000000
    13043.422000       0.000000
    13044.385000       0.000000
    13045.346000       0.000000
    13046.309000       0.000000
    13047.272000       0.000000
    13048.235000       0.000000
    13049.198000       0.000000
    13050.161000       0.000000
    13051.124000       0.000001
    13052.088000       0.000001
    13053.052000       0.000001
    13054.015000       0.000002
    13054.979000       0.000003
    13055.943000       0.000004
    13056.907000       0.000006
    13057.872000       0.000009
    13058.836000       0.000013
    13059.800000       0.000018
    13060.765000       0.000026
    13061.731000       0.000036
    13062.695000       0.000050
    13063.660000       0.000070
    13064.626000       0.000096
    13065.591000       0.000131
    13066.557000       0.000179
    13067.523000       0.000242
    13068.488000       0.000325
    13069.454000       0.000435
    13070.421000       0.000578
    13071.386000       0.000764
    13072.353000       0.001005
    13073.320000       0.001315
    13074.286000       0.001710
    13075.253000       0.002212
    13076.221000       0.002845
    13077.187000       0.003638
    13078.155000       0.004627
    13079.123000       0.005852
    13080.090000       0.007360
    13081.058000       0.009205
    13082.026000       0.011447
    13082.993000       0.014156
    13083.962000       0.017409
    13084.929000       0.021292
    13085.898000       0.025896
    13086.867000       0.031321
    13087.835000       0.037673
    13088.804000       0.045064
    13089.774000       0.053608
    13090.742000       0.063421
    13091.712000       0.074619
    13092.682000       0.087314
    13093.651000       0.101611
    13094.621000       0.117605
    13095.591000       0.135378
    13096.560000       0.154996
    13097.531000       0.176502
    13098.502000       0.199914
    13099.471000       0.225224
    13100.442000       0.252396
    13101.413000       0.281361
    13102.384000       0.312016
    13103.355000       0.344223
    13104.326000       0.377814
    13105.297000       0.412586
    13106.269000       0.448312
    13107.241000       0.484735
    13108.212000       0.521581
    13109.184000       0.558562
    13110.157000       0.595380
    13111.128000       0.631738
    13112.101000       0.667344
    13113.074000       0.701918
    13114.046000       0.735201
    13115.019000       0.766957
    13115.992000       0.797035
    13116.964000       0.825219
    13117.938000       0.851370
    13118.912000       0.875391
    13119.884000       0.897222
    13120.858000       0.916834
    13121.831000       0.934234
    13122.806000       0.949450
    13123.780000       0.962534
    13124.754000       0.973550
    13125.728000       0.982569
    13126.703000       0.989663
    13127.677000       0.994899
    13128.652000       0.998331
    13129.628000       1.000000
    13130.602000       0.999925
    13131.577000       0.998108
    13132.553000       0.994541
    13133.528000       0.989210
    13134.504000       0.982022
    13135.480000       0.972912
    13136.455000       0.961808
    13137.432000       0.948639
    13138.408000       0.933342
    13139.384000       0.915867
    13140.361000       0.896184
    13141.338000       0.874290
    13142.314000       0.850213
    13143.291000       0.824013
    13144.269000       0.795789
    13145.245000       0.765676
    13146.223000       0.733845
    13147.201000       0.700502
    13148.178000       0.665882
    13149.156000       0.630244
    13150.135000       0.593854
    13151.112000       0.557011
    13152.091000       0.520022
    13153.069000       0.483182
    13154.047000       0.446780
    13155.026000       0.411088
    13156.006000       0.376361
    13156.984000       0.342825
    13157.963000       0.310681
    13158.942000       0.280097
    13159.922000       0.251208
    13160.902000       0.224115
    13161.881000       0.198886
    13162.861000       0.175558
    13163.841000       0.154136
    13164.821000       0.134601
    13165.802000       0.116906
    13166.782000       0.100987
    13167.762000       0.086760
    13168.743000       0.074131
    13169.725000       0.062994
    13170.705000       0.053236
    13171.686000       0.044742
    13172.668000       0.037397
    13173.649000       0.031084
    13174.631000       0.025695
    13175.613000       0.021123
    13176.594000       0.017268
    13177.577000       0.014038
    13178.559000       0.011349
    13179.541000       0.009124
    13180.524000       0.007295
    13181.507000       0.005800
    13182.489000       0.004585
    13183.472000       0.003605
    13184.456000       0.002819
    13185.438000       0.002192
    13186.422000       0.001694
    13187.406000       0.001303
    13188.389000       0.000996
    13189.373000       0.000757
    13190.357000       0.000573
    13191.341000       0.000431
    13192.325000       0.000322
    13193.310000       0.000239
    13194.294000       0.000177
    13195.279000       0.000130
    13196.264000       0.000095
    13197.249000       0.000069
    13198.234000       0.000050
    13199.219000       0.000036
    13200.204000       0.000026
    13201.190000       0.000018
    13202.175000       0.000013
    13203.162000       0.000009
    13204.148000       0.000006
    13205.133000       0.000004
    13206.120000       0.000003
    13207.107000       0.000002
    13208.093000       0.000001
    13209.080000       0.000001
    13210.067000       0.000001
    13211.054000       0.000000
    13212.041000       0.000000
    13213.029000       0.000000
    13214.016000       0.000000
    13215.004000       0.000000
    13215.992000       0.000000
    13216.979000       0.000000
    13217.968000       0.000000
    13218.956000       0.000000
    13219.944000       0.000000
    13220.933000       0.000000
    13221.922000       0.000000
    13222.910000       0.000000
    13223.899000       0.000000
    13224.889000       0.000000
    13225.877000       0.000000
    13226.867000       0.000000
    13227.857000       0.000000
