70, band 5 module 4 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    19241.524000       0.000000
    19245.009000       0.000000
    19248.498000       0.000000
    19251.988000       0.000000
    19255.479000       0.000000
    19258.972000       0.000001
    19262.463000       0.000001
    19265.958000       0.000002
    19269.454000       0.000003
    19272.952000       0.000005
    19276.451000       0.000009
    19279.949000       0.000014
    19283.450000       0.000024
    19286.953000       0.000039
    19290.456000       0.000062
    19293.962000       0.000099
    19297.468000       0.000155
    19300.973000       0.000241
    19304.482000       0.000369
    19307.993000       0.000559
    19311.504000       0.000837
    19315.017000       0.001237
    19318.529000       0.001808
    19322.044000       0.002610
    19325.561000       0.003723
    19329.079000       0.005247
    19332.598000       0.007309
    19336.119000       0.010060
    19339.638000       0.013684
    19343.161000       0.018393
    19346.686000       0.024434
    19350.211000       0.032077
    19353.738000       0.041620
    19357.264000       0.053373
    19360.794000       0.067653
    19364.324000       0.084764
    19367.857000       0.104986
    19371.390000       0.128554
    19374.925000       0.155635
    19378.458000       0.186315
    19381.995000       0.220576
    19385.534000       0.258287
    19389.074000       0.299193
    19392.615000       0.342916
    19396.155000       0.388960
    19399.699000       0.436726
    19403.244000       0.485535
    19406.790000       0.534653
    19410.338000       0.583332
    19413.886000       0.630835
    19417.434000       0.676481
    19420.986000       0.719668
    19424.539000       0.759901
    19428.093000       0.796812
    19431.648000       0.830163
    19435.202000       0.859847
    19438.760000       0.885880
    19442.320000       0.908379
    19445.880000       0.927545
    19449.442000       0.943641
    19453.005000       0.956963
    19456.568000       0.967825
    19460.133000       0.976539
    19463.700000       0.983404
    19467.269000       0.988698
    19470.839000       0.992674
    19474.407000       0.995562
    19477.980000       0.997564
    19481.553000       0.998861
    19485.128000       0.999611
    19488.705000       0.999952
    19492.282000       1.000000
    19495.859000       0.999848
    19499.439000       0.999567
    19503.021000       0.999205
    19506.603000       0.998793
    19510.188000       0.998344
    19513.771000       0.997859
    19517.358000       0.997331
    19520.946000       0.996756
    19524.535000       0.996129
    19528.126000       0.995455
    19531.717000       0.994743
    19535.310000       0.994009
    19538.904000       0.993271
    19542.500000       0.992548
    19546.097000       0.991853
    19549.695000       0.991198
    19553.295000       0.990578
    19556.895000       0.989980
    19560.498000       0.989389
    19564.102000       0.988787
    19567.706000       0.988161
    19571.313000       0.987500
    19574.921000       0.986802
    19578.529000       0.986074
    19582.139000       0.985330
    19585.750000       0.984593
    19589.363000       0.984054
    19592.978000       0.983548
    19596.593000       0.983083
    19600.210000       0.982659
    19603.829000       0.982265
    19607.448000       0.981889
    19611.069000       0.981510
    19614.692000       0.981112
    19618.315000       0.980682
    19621.940000       0.980216
    19625.565000       0.979729
    19629.193000       0.979236
    19632.823000       0.978738
    19636.452000       0.978250
    19640.084000       0.977789
    19643.718000       0.977364
    19647.351000       0.976977
    19650.987000       0.976620
    19654.625000       0.976281
    19658.263000       0.975939
    19661.903000       0.975578
    19665.543000       0.975181
    19669.186000       0.974739
    19672.830000       0.974249
    19676.474000       0.973713
    19680.121000       0.973141
    19683.769000       0.972536
    19687.418000       0.971898
    19691.069000       0.971216
    19694.720000       0.970461
    19698.373000       0.969586
    19702.028000       0.968522
    19705.684000       0.967180
    19709.341000       0.965449
    19713.000000       0.963197
    19716.660000       0.960275
    19720.321000       0.956510
    19723.985000       0.951712
    19727.648000       0.945663
    19731.314000       0.938126
    19734.980000       0.928837
    19738.648000       0.917514
    19742.318000       0.903863
    19745.989000       0.887586
    19749.661000       0.868405
    19753.335000       0.846072
    19757.010000       0.820403
    19760.686000       0.791290
    19764.364000       0.758726
    19768.043000       0.722823
    19771.724000       0.683815
    19775.405000       0.642065
    19779.088000       0.598052
    19782.773000       0.552356
    19786.459000       0.505636
    19790.146000       0.458592
    19793.836000       0.411942
    19797.525000       0.366378
    19801.217000       0.322544
    19804.910000       0.280999
    19808.603000       0.242207
    19812.300000       0.206515
    19815.996000       0.174152
    19819.694000       0.145229
    19823.395000       0.119750
    19827.095000       0.097621
    19830.798000       0.078672
    19834.502000       0.062672
    19838.207000       0.049347
    19841.914000       0.038404
    19845.621000       0.029538
    19849.331000       0.022453
    19853.042000       0.016866
    19856.754000       0.012520
    19860.468000       0.009184
    19864.183000       0.006657
    19867.899000       0.004768
    19871.617000       0.003375
    19875.336000       0.002360
    19879.056000       0.001631
    19882.778000       0.001113
    19886.501000       0.000751
    19890.226000       0.000501
    19893.953000       0.000330
    19897.679000       0.000215
    19901.409000       0.000138
    19905.140000       0.000088
    19908.870000       0.000055
    19912.604000       0.000034
    19916.339000       0.000021
    19920.074000       0.000013
    19923.812000       0.000008
    19927.550000       0.000004
    19931.290000       0.000003
    19935.032000       0.000002
    19938.774000       0.000001
    19942.519000       0.000000
    19946.265000       0.000000
    19950.012000       0.000000
    19953.761000       0.000000
    19957.510000       0.000000
    19961.262000       0.000000
