16, band 2 module 1 CCD column 10 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    23752.673000       0.000000
    23757.981000       0.000000
    23763.291000       0.000000
    23768.603000       0.000000
    23773.918000       0.000000
    23779.235000       0.000000
    23784.555000       0.000000
    23789.877000       0.000000
    23795.201000       0.000000
    23800.528000       0.000000
    23805.857000       0.000000
    23811.188000       0.000000
    23816.522000       0.000000
    23821.858000       0.000001
    23827.197000       0.000001
    23832.538000       0.000002
    23837.881000       0.000004
    23843.227000       0.000007
    23848.576000       0.000014
    23853.926000       0.000026
    23859.279000       0.000046
    23864.635000       0.000081
    23869.992000       0.000141
    23875.353000       0.000242
    23880.715000       0.000406
    23886.080000       0.000669
    23891.448000       0.001085
    23896.818000       0.001728
    23902.190000       0.002706
    23907.565000       0.004163
    23912.942000       0.006295
    23918.322000       0.009355
    23923.703000       0.013662
    23929.088000       0.019609
    23934.475000       0.027661
    23939.864000       0.038351
    23945.256000       0.052260
    23950.650000       0.069996
    23956.046000       0.092154
    23961.445000       0.119270
    23966.847000       0.151760
    23972.250000       0.189864
    23977.657000       0.233586
    23983.065000       0.282647
    23988.477000       0.336457
    23993.890000       0.394109
    23999.306000       0.454408
    24004.725000       0.515931
    24010.146000       0.577116
    24015.569000       0.636384
    24020.995000       0.692256
    24026.425000       0.743472
    24031.856000       0.789099
    24037.289000       0.828593
    24042.725000       0.861827
    24048.163000       0.889066
    24053.603000       0.910898
    24059.046000       0.928134
    24064.492000       0.941676
    24069.940000       0.952415
    24075.390000       0.961119
    24080.843000       0.968359
    24086.298000       0.974492
    24091.756000       0.979672
    24097.217000       0.983908
    24102.679000       0.987135
    24108.145000       0.989298
    24113.612000       0.990414
    24119.083000       0.990614
    24124.555000       0.990138
    24130.031000       0.989334
    24135.508000       0.988576
    24140.988000       0.988201
    24146.471000       0.988447
    24151.956000       0.989408
    24157.444000       0.991012
    24162.934000       0.993045
    24168.427000       0.995197
    24173.922000       0.997132
    24179.419000       0.998404
    24184.920000       0.998795
    24190.422000       0.998479
    24195.927000       0.997587
    24201.435000       0.996379
    24206.945000       0.995184
    24212.458000       0.994326
    24217.973000       0.994054
    24223.491000       0.994486
    24229.011000       0.995579
    24234.534000       0.997145
    24240.059000       0.998436
    24245.587000       0.999455
    24251.117000       1.000000
    24256.650000       0.999869
    24262.185000       0.999007
    24267.723000       0.997519
    24273.263000       0.995651
    24278.806000       0.993730
    24284.352000       0.992097
    24289.900000       0.991030
    24295.450000       0.990675
    24301.003000       0.991005
    24306.559000       0.991883
    24312.117000       0.993023
    24317.678000       0.994080
    24323.241000       0.994728
    24328.807000       0.994728
    24334.375000       0.993988
    24339.946000       0.992575
    24345.519000       0.990709
    24351.095000       0.988709
    24356.674000       0.986919
    24362.255000       0.985643
    24367.838000       0.985076
    24373.425000       0.985248
    24379.013000       0.986030
    24384.605000       0.987153
    24390.199000       0.988275
    24395.795000       0.989053
    24401.394000       0.989219
    24406.996000       0.988638
    24412.600000       0.987342
    24418.206000       0.985513
    24423.816000       0.983464
    24429.428000       0.981550
    24435.042000       0.980096
    24440.659000       0.979321
    24446.279000       0.979293
    24451.901000       0.979907
    24457.526000       0.980905
    24463.153000       0.981928
    24468.783000       0.982586
    24474.418000       0.982530
    24480.053000       0.981511
    24485.691000       0.979427
    24491.331000       0.976292
    24496.974000       0.972204
    24502.620000       0.967267
    24508.268000       0.961505
    24513.919000       0.954780
    24519.572000       0.946731
    24525.228000       0.936756
    24530.886000       0.924039
    24536.548000       0.907414
    24542.212000       0.886019
    24547.878000       0.859086
    24553.547000       0.825979
    24559.219000       0.786406
    24564.893000       0.740497
    24570.570000       0.688822
    24576.249000       0.632367
    24581.932000       0.572454
    24587.616000       0.510636
    24593.304000       0.448543
    24598.994000       0.387448
    24604.687000       0.329289
    24610.382000       0.275265
    24616.080000       0.226268
    24621.781000       0.182853
    24627.484000       0.145249
    24633.190000       0.113396
    24638.898000       0.086998
    24644.609000       0.065587
    24650.323000       0.048582
    24656.040000       0.035358
    24661.759000       0.025282
    24667.481000       0.017760
    24673.205000       0.012257
    24678.932000       0.008310
    24684.662000       0.005534
    24690.394000       0.003621
    24696.129000       0.002327
    24701.867000       0.001469
    24707.608000       0.000911
    24713.351000       0.000555
    24719.096000       0.000332
    24724.845000       0.000195
    24730.596000       0.000113
    24736.350000       0.000064
    24742.106000       0.000036
    24747.865000       0.000020
    24753.627000       0.000011
    24759.392000       0.000006
    24765.159000       0.000003
    24770.929000       0.000001
    24776.701000       0.000001
    24782.476000       0.000000
    24788.254000       0.000000
    24794.035000       0.000000
    24799.818000       0.000000
    24805.604000       0.000000
    24811.393000       0.000000
    24817.185000       0.000000
    24822.979000       0.000000
    24828.776000       0.000000
    24834.575000       0.000000
    24840.377000       0.000000
    24846.182000       0.000000
    24851.990000       0.000000
    24857.800000       0.000000
