93, band 7 module 1 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    15876.746000       0.000000
    15879.114000       0.000000
    15881.483000       0.000000
    15883.852000       0.000000
    15886.223000       0.000000
    15888.594000       0.000000
    15890.965000       0.000000
    15893.338000       0.000000
    15895.711000       0.000000
    15898.085000       0.000001
    15900.459000       0.000001
    15902.836000       0.000002
    15905.212000       0.000004
    15907.588000       0.000006
    15909.966000       0.000011
    15912.344000       0.000019
    15914.723000       0.000033
    15917.102000       0.000056
    15919.482000       0.000093
    15921.863000       0.000152
    15924.245000       0.000246
    15926.627000       0.000392
    15929.010000       0.000616
    15931.395000       0.000955
    15933.780000       0.001458
    15936.165000       0.002196
    15938.551000       0.003261
    15940.938000       0.004773
    15943.325000       0.006888
    15945.713000       0.009800
    15948.102000       0.013747
    15950.491000       0.019015
    15952.881000       0.025932
    15955.272000       0.034871
    15957.665000       0.046238
    15960.058000       0.060459
    15962.451000       0.077960
    15964.845000       0.099142
    15967.239000       0.124354
    15969.634000       0.153857
    15972.030000       0.187792
    15974.427000       0.226150
    15976.824000       0.268751
    15979.222000       0.315223
    15981.621000       0.365004
    15984.022000       0.417356
    15986.422000       0.471386
    15988.823000       0.526099
    15991.225000       0.580441
    15993.628000       0.633369
    15996.031000       0.683909
    15998.435000       0.731218
    16000.839000       0.774625
    16003.244000       0.813672
    16005.650000       0.848118
    16008.057000       0.877937
    16010.465000       0.903294
    16012.874000       0.924499
    16015.283000       0.941968
    16017.693000       0.956168
    16020.103000       0.967571
    16022.514000       0.976621
    16024.926000       0.983709
    16027.339000       0.989162
    16029.752000       0.993249
    16032.166000       0.996188
    16034.581000       0.998166
    16036.996000       0.999352
    16039.414000       0.999909
    16041.831000       1.000000
    16044.249000       0.999784
    16046.667000       0.999409
    16049.086000       0.998999
    16051.506000       0.998644
    16053.926000       0.998392
    16056.348000       0.998247
    16058.770000       0.998176
    16061.193000       0.998119
    16063.616000       0.998007
    16066.040000       0.997779
    16068.467000       0.997397
    16070.892000       0.996857
    16073.319000       0.996188
    16075.746000       0.995445
    16078.174000       0.994703
    16080.602000       0.994033
    16083.032000       0.993491
    16085.462000       0.993106
    16087.893000       0.992869
    16090.324000       0.992751
    16092.757000       0.992688
    16095.191000       0.992597
    16097.625000       0.992410
    16100.059000       0.992082
    16102.495000       0.991597
    16104.931000       0.990976
    16107.367000       0.990269
    16109.805000       0.989544
    16112.243000       0.988875
    16114.682000       0.988322
    16117.121000       0.988061
    16119.562000       0.987980
    16122.003000       0.988017
    16124.446000       0.988113
    16126.889000       0.988197
    16129.332000       0.988200
    16131.776000       0.988071
    16134.221000       0.987788
    16136.667000       0.987363
    16139.113000       0.986841
    16141.560000       0.986278
    16144.008000       0.985724
    16146.457000       0.985274
    16148.906000       0.984967
    16151.357000       0.984811
    16153.808000       0.984783
    16156.260000       0.984828
    16158.712000       0.984877
    16161.165000       0.984858
    16163.619000       0.984717
    16166.073000       0.984423
    16168.528000       0.983980
    16170.984000       0.983422
    16173.441000       0.982806
    16175.899000       0.982198
    16178.359000       0.981655
    16180.817000       0.981209
    16183.277000       0.980857
    16185.738000       0.980554
    16188.199000       0.980212
    16190.661000       0.979713
    16193.124000       0.978913
    16195.587000       0.977655
    16198.051000       0.975780
    16200.516000       0.973126
    16202.982000       0.969526
    16205.448000       0.964795
    16207.917000       0.958718
    16210.385000       0.951036
    16212.854000       0.941435
    16215.323000       0.929544
    16217.794000       0.914945
    16220.265000       0.897194
    16222.736000       0.875859
    16225.209000       0.850558
    16227.682000       0.821008
    16230.156000       0.787069
    16232.631000       0.748780
    16235.108000       0.706383
    16237.584000       0.660326
    16240.061000       0.611254
    16242.539000       0.559976
    16245.017000       0.507422
    16247.497000       0.454583
    16249.977000       0.402460
    16252.457000       0.351999
    16254.939000       0.304042
    16257.421000       0.259289
    16259.904000       0.218272
    16262.388000       0.181337
    16264.874000       0.148657
    16267.360000       0.120235
    16269.846000       0.095935
    16272.333000       0.075506
    16274.820000       0.058615
    16277.309000       0.044877
    16279.798000       0.033886
    16282.288000       0.025232
    16284.778000       0.018528
    16287.270000       0.013416
    16289.762000       0.009579
    16292.257000       0.006744
    16294.750000       0.004682
    16297.245000       0.003205
    16299.740000       0.002163
    16302.236000       0.001439
    16304.733000       0.000944
    16307.230000       0.000611
    16309.729000       0.000390
    16312.228000       0.000245
    16314.728000       0.000152
    16317.228000       0.000093
    16319.731000       0.000056
    16322.233000       0.000033
    16324.736000       0.000019
    16327.240000       0.000011
    16329.744000       0.000006
    16332.250000       0.000004
    16334.756000       0.000002
    16337.262000       0.000001
    16339.770000       0.000001
    16342.278000       0.000000
    16344.787000       0.000000
    16347.297000       0.000000
    16349.809000       0.000000
    16352.321000       0.000000
    16354.833000       0.000000
    16357.346000       0.000000
    16359.859000       0.000000
    16362.374000       0.000000
