87, band 6 module 4 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    17531.603000       0.000000
    17534.502000       0.000000
    17537.400000       0.000000
    17540.300000       0.000000
    17543.200000       0.000000
    17546.101000       0.000000
    17549.005000       0.000000
    17551.907000       0.000000
    17554.813000       0.000000
    17557.718000       0.000000
    17560.623000       0.000000
    17563.532000       0.000001
    17566.439000       0.000002
    17569.348000       0.000003
    17572.259000       0.000006
    17575.169000       0.000010
    17578.083000       0.000018
    17580.995000       0.000032
    17583.908000       0.000055
    17586.824000       0.000094
    17589.740000       0.000157
    17592.658000       0.000258
    17595.575000       0.000418
    17598.493000       0.000667
    17601.414000       0.001048
    17604.334000       0.001621
    17607.255000       0.002470
    17610.179000       0.003707
    17613.102000       0.005478
    17616.028000       0.007974
    17618.953000       0.011431
    17621.879000       0.016140
    17624.808000       0.022447
    17627.735000       0.030748
    17630.666000       0.041488
    17633.596000       0.055143
    17636.527000       0.072199
    17639.460000       0.093127
    17642.393000       0.118348
    17645.327000       0.148191
    17648.263000       0.182854
    17651.199000       0.222366
    17654.138000       0.266552
    17657.075000       0.315014
    17660.014000       0.367122
    17662.955000       0.422033
    17665.896000       0.478717
    17668.837000       0.536016
    17671.782000       0.592708
    17674.725000       0.647590
    17677.671000       0.699553
    17680.617000       0.747661
    17683.563000       0.791207
    17686.513000       0.829749
    17689.461000       0.863124
    17692.412000       0.891431
    17695.363000       0.914987
    17698.314000       0.934269
    17701.268000       0.949850
    17704.222000       0.962323
    17707.176000       0.972250
    17710.133000       0.980114
    17713.089000       0.986300
    17716.048000       0.991094
    17719.007000       0.994698
    17721.966000       0.997262
    17724.928000       0.998911
    17727.889000       0.999773
    17730.853000       1.000000
    17733.817000       0.999770
    17736.781000       0.999276
    17739.748000       0.998710
    17742.714000       0.998235
    17745.681000       0.997965
    17748.651000       0.997946
    17751.620000       0.998158
    17754.592000       0.998518
    17757.564000       0.998906
    17760.536000       0.999191
    17763.511000       0.999263
    17766.485000       0.999056
    17769.462000       0.998567
    17772.438000       0.997850
    17775.415000       0.997013
    17778.395000       0.996186
    17781.374000       0.995499
    17784.354000       0.995048
    17787.337000       0.994879
    17790.319000       0.994974
    17793.304000       0.995256
    17796.289000       0.995608
    17799.274000       0.995896
    17802.262000       0.996001
    17805.249000       0.995843
    17808.239000       0.995403
    17811.228000       0.994726
    17814.218000       0.993901
    17817.211000       0.993056
    17820.203000       0.992322
    17823.196000       0.991809
    17826.192000       0.991577
    17829.188000       0.991625
    17832.186000       0.991891
    17835.183000       0.992266
    17838.181000       0.992616
    17841.182000       0.992875
    17844.182000       0.992927
    17847.183000       0.992694
    17850.188000       0.992199
    17853.191000       0.991525
    17856.197000       0.990790
    17859.202000       0.990129
    17862.208000       0.989659
    17865.218000       0.989456
    17868.226000       0.989537
    17871.237000       0.989855
    17874.248000       0.990276
    17877.259000       0.990708
    17880.273000       0.991021
    17883.286000       0.991108
    17886.301000       0.990915
    17889.318000       0.990447
    17892.335000       0.989768
    17895.354000       0.988988
    17898.372000       0.988236
    17901.392000       0.987633
    17904.414000       0.987258
    17907.436000       0.987132
    17910.460000       0.987209
    17913.484000       0.987376
    17916.508000       0.987471
    17919.536000       0.987306
    17922.562000       0.986688
    17925.590000       0.985443
    17928.621000       0.983422
    17931.650000       0.980500
    17934.683000       0.976552
    17937.715000       0.971435
    17940.747000       0.964950
    17943.783000       0.956818
    17946.818000       0.946663
    17949.856000       0.934012
    17952.893000       0.918319
    17955.930000       0.899004
    17958.971000       0.875512
    17962.011000       0.847378
    17965.052000       0.814298
    17968.096000       0.776182
    17971.139000       0.733194
    17974.185000       0.685773
    17977.230000       0.634615
    17980.276000       0.580639
    17983.325000       0.524933
    17986.374000       0.468675
    17989.423000       0.413058
    17992.475000       0.359215
    17995.526000       0.308146
    17998.581000       0.260675
    18001.634000       0.217411
    18004.688000       0.178739
    18007.746000       0.144825
    18010.802000       0.115637
    18013.862000       0.090977
    18016.920000       0.070519
    18019.980000       0.053852
    18023.043000       0.040511
    18026.104000       0.030020
    18029.167000       0.021912
    18032.233000       0.015754
    18035.297000       0.011157
    18038.365000       0.007782
    18041.432000       0.005346
    18044.500000       0.003617
    18047.571000       0.002410
    18050.641000       0.001582
    18053.714000       0.001023
    18056.786000       0.000651
    18059.859000       0.000408
    18062.935000       0.000252
    18066.011000       0.000153
    18069.087000       0.000092
    18072.166000       0.000054
    18075.245000       0.000031
    18078.326000       0.000018
    18081.407000       0.000010
    18084.488000       0.000006
    18087.573000       0.000003
    18090.656000       0.000002
    18093.743000       0.000001
    18096.829000       0.000000
    18099.915000       0.000000
    18103.005000       0.000000
    18106.094000       0.000000
    18109.184000       0.000000
    18112.277000       0.000000
    18115.369000       0.000000
    18118.464000       0.000000
    18121.558000       0.000000
    18124.654000       0.000000
    18127.752000       0.000000
