314, band 21 module 5 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
     9582.157300       0.000000
     9584.397300       0.000000
     9586.639400       0.000000
     9588.881400       0.000000
     9591.124500       0.000000
     9593.369700       0.000001
     9595.614900       0.000005
     9597.862200       0.000019
     9600.109500       0.000074
     9602.357800       0.000255
     9604.608300       0.000793
     9606.858800       0.002231
     9609.110300       0.005662
     9611.363900       0.012965
     9613.617500       0.026814
     9615.873300       0.050127
     9618.129000       0.084847
     9620.385800       0.130376
     9622.644800       0.183501
     9624.903700       0.237621
     9627.163600       0.285204
     9629.425800       0.321603
     9631.687900       0.346302
     9633.952200       0.361946
     9636.216400       0.371875
     9638.481600       0.378311
     9640.749100       0.382357
     9643.016500       0.384976
     9645.286100       0.387358
     9647.555700       0.390274
     9649.826300       0.393491
     9652.099100       0.396269
     9654.371800       0.398413
     9656.645700       0.400584
     9658.921700       0.403419
     9661.197600       0.406681
     9663.475800       0.409549
     9665.753900       0.411738
     9668.033100       0.413877
     9670.314500       0.416685
     9672.595900       0.419984
     9674.878300       0.422949
     9677.162900       0.425195
     9679.447500       0.427320
     9681.734300       0.430080
     9684.021000       0.433406
     9686.308800       0.436468
     9688.598800       0.438799
     9690.888800       0.440899
     9693.181000       0.443604
     9695.473100       0.446950
     9697.766400       0.450126
     9700.061800       0.452533
     9702.357200       0.454614
     9704.653700       0.457260
     9706.952400       0.460631
     9709.251100       0.463905
     9711.552000       0.466396
     9713.852800       0.468466
     9716.154700       0.471065
     9718.458900       0.474438
     9720.763000       0.477804
     9723.069400       0.480386
     9725.375700       0.482468
     9727.683100       0.485009
     9729.992700       0.488370
     9732.302300       0.491822
     9734.613000       0.494516
     9736.925900       0.496616
     9739.238800       0.499090
     9741.553900       0.502428
     9743.869000       0.505969
     9746.185200       0.508781
     9748.503600       0.510901
     9750.822000       0.513310
     9753.141500       0.516620
     9755.463200       0.520248
     9757.784900       0.523174
     9760.108900       0.525325
     9762.432800       0.527674
     9764.757800       0.530955
     9767.085100       0.534649
     9769.412300       0.537692
     9771.741200       0.539888
     9774.071200       0.542195
     9776.402400       0.545422
     9778.734100       0.549170
     9781.067400       0.552333
     9783.401900       0.554602
     9785.737500       0.556848
     9788.073600       0.560006
     9790.411500       0.563792
     9792.750400       0.567042
     9795.090500       0.569323
     9797.431100       0.571471
     9799.773400       0.574511
     9802.116800       0.579431
     9804.461300       0.584229
     9806.807000       0.588003
     9809.153200       0.591515
     9811.501100       0.596605
     9813.850100       0.602847
     9816.200300       0.608777
     9818.551000       0.613636
     9820.903400       0.618110
     9823.256900       0.623419
     9825.611600       0.629686
     9827.966800       0.635751
     9830.323700       0.640718
     9832.681800       0.645159
     9835.041000       0.650371
     9837.400700       0.656645
     9839.762100       0.662854
     9842.124700       0.667945
     9844.488400       0.672356
     9846.852700       0.677463
     9849.218700       0.683735
     9851.585800       0.690088
     9853.954100       0.695306
     9856.323500       0.699699
     9858.693500       0.704701
     9861.065200       0.710962
     9863.438000       0.717440
     9865.812000       0.722798
     9868.186500       0.727192
     9870.562700       0.732097
     9872.940100       0.738314
     9875.318700       0.744908
     9877.697800       0.750421
     9880.078600       0.754850
     9882.460600       0.759640
     9884.843700       0.765794
     9887.227400       0.772493
     9889.612900       0.778190
     9891.999500       0.782653
     9894.387200       0.787329
     9896.776100       0.793403
     9899.165500       0.800213
     9901.556700       0.806085
     9903.949100       0.810601
     9906.342600       0.815167
     9908.736700       0.821160
     9911.132500       0.828050
     9913.529500       0.834103
     9915.927700       0.838693
     9918.326400       0.843169
     9920.726800       0.849055
     9923.128500       0.856003
     9925.531300       0.862242
     9927.934600       0.866938
     9930.339700       0.871329
     9932.746000       0.877085
     9935.153500       0.884074
     9937.562100       0.890508
     9939.971300       0.895331
     9942.382200       0.899640
     9944.794400       0.905255
     9947.207700       0.912269
     9949.621500       0.918902
     9952.037200       0.923861
     9954.454000       0.928103
     9956.872000       0.933570
     9959.290500       0.940595
     9961.710900       0.947411
     9964.132400       0.952526
     9966.555100       0.956719
     9968.978400       0.962034
     9971.403400       0.969008
     9973.829700       0.975934
     9976.257100       0.981062
     9978.685100       0.984884
     9981.114800       0.989308
     9983.545800       0.994865
     9985.977900       0.999437
     9988.411300       1.000000
     9990.845200       0.994397
     9993.280900       0.980042
     9995.717800       0.950566
     9998.155900       0.895445
    10000.595000       0.805307
    10003.035000       0.679784
    10005.477000       0.531150
    10007.919000       0.380311
    10010.363000       0.247873
    10012.808000       0.146437
    10015.255000       0.078214
    10017.702000       0.037710
    10020.150000       0.016397
    10022.600000       0.006427
    10025.052000       0.002270
    10027.504000       0.000722
    10029.958000       0.000207
    10032.412000       0.000053
    10034.868000       0.000012
    10037.325000       0.000003
    10039.784000       0.000000
    10042.243000       0.000000
    10044.703000       0.000000
    10047.165000       0.000000
    10049.629000       0.000000
