165, band 11 module 5 CCD column 730 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    13915.807000       0.000000
    13917.634000       0.000000
    13919.462000       0.000000
    13921.289000       0.000000
    13923.117000       0.000000
    13924.946000       0.000000
    13926.775000       0.000000
    13928.604000       0.000000
    13930.434000       0.000000
    13932.265000       0.000000
    13934.096000       0.000000
    13935.927000       0.000000
    13937.760000       0.000000
    13939.592000       0.000001
    13941.425000       0.000002
    13943.259000       0.000003
    13945.093000       0.000006
    13946.927000       0.000011
    13948.762000       0.000020
    13950.597000       0.000037
    13952.433000       0.000065
    13954.269000       0.000113
    13956.106000       0.000193
    13957.943000       0.000324
    13959.781000       0.000536
    13961.620000       0.000871
    13963.458000       0.001392
    13965.297000       0.002186
    13967.138000       0.003376
    13968.978000       0.005126
    13970.818000       0.007651
    13972.660000       0.011229
    13974.501000       0.016202
    13976.343000       0.022986
    13978.185000       0.032064
    13980.029000       0.043978
    13981.872000       0.059311
    13983.716000       0.078658
    13985.562000       0.102584
    13987.406000       0.131580
    13989.251000       0.165998
    13991.098000       0.206003
    13992.944000       0.251517
    13994.791000       0.302177
    13996.639000       0.357315
    13998.487000       0.415965
    14000.335000       0.476897
    14002.184000       0.538681
    14004.034000       0.599780
    14005.884000       0.658664
    14007.734000       0.713924
    14009.585000       0.764382
    14011.436000       0.809189
    14013.288000       0.847872
    14015.141000       0.880354
    14016.994000       0.906925
    14018.847000       0.928170
    14020.701000       0.944875
    14022.555000       0.957907
    14024.410000       0.968110
    14026.265000       0.976213
    14028.121000       0.982767
    14029.977000       0.988128
    14031.834000       0.992471
    14033.692000       0.995843
    14035.549000       0.998222
    14037.407000       0.999592
    14039.267000       1.000000
    14041.126000       0.999582
    14042.985000       0.998572
    14044.846000       0.997273
    14046.707000       0.996010
    14048.568000       0.995069
    14050.429000       0.994649
    14052.292000       0.994822
    14054.154000       0.995520
    14056.017000       0.996556
    14057.882000       0.997666
    14059.746000       0.998568
    14061.610000       0.999026
    14063.476000       0.998900
    14065.341000       0.998179
    14067.207000       0.996980
    14069.074000       0.995528
    14070.941000       0.994101
    14072.809000       0.992972
    14074.676000       0.992347
    14076.546000       0.992321
    14078.415000       0.992859
    14080.284000       0.993801
    14082.155000       0.994898
    14084.025000       0.995867
    14085.896000       0.996454
    14087.768000       0.996488
    14089.640000       0.995920
    14091.512000       0.994833
    14093.386000       0.993423
    14095.260000       0.992016
    14097.133000       0.990899
    14099.009000       0.990235
    14100.884000       0.990154
    14102.759000       0.990659
    14104.635000       0.991623
    14106.512000       0.992819
    14108.389000       0.993972
    14110.266000       0.994813
    14112.145000       0.995145
    14114.023000       0.994882
    14115.902000       0.994047
    14117.782000       0.992824
    14119.662000       0.991467
    14121.542000       0.990254
    14123.424000       0.989434
    14125.306000       0.989166
    14127.187000       0.989491
    14129.070000       0.990316
    14130.954000       0.991443
    14132.837000       0.992605
    14134.721000       0.993527
    14136.606000       0.993988
    14138.491000       0.993869
    14140.376000       0.993178
    14142.263000       0.992047
    14144.149000       0.990705
    14146.036000       0.989425
    14147.925000       0.988464
    14149.813000       0.988006
    14151.701000       0.988119
    14153.590000       0.988739
    14155.480000       0.989674
    14157.370000       0.990647
    14159.260000       0.991344
    14161.152000       0.991468
    14163.044000       0.990788
    14164.935000       0.989160
    14166.829000       0.986532
    14168.722000       0.982907
    14170.615000       0.978292
    14172.510000       0.972635
    14174.405000       0.965756
    14176.299000       0.957306
    14178.195000       0.946751
    14180.092000       0.933390
    14181.988000       0.916413
    14183.885000       0.894988
    14185.784000       0.868369
    14187.682000       0.835998
    14189.580000       0.797609
    14191.480000       0.753283
    14193.380000       0.703485
    14195.280000       0.649046
    14197.181000       0.591107
    14199.082000       0.531037
    14200.984000       0.470322
    14202.886000       0.410453
    14204.789000       0.352818
    14206.692000       0.298616
    14208.596000       0.248788
    14210.501000       0.203987
    14212.406000       0.164572
    14214.311000       0.130624
    14216.217000       0.101988
    14218.123000       0.078325
    14220.030000       0.059162
    14221.938000       0.043948
    14223.846000       0.032106
    14225.754000       0.023065
    14227.663000       0.016294
    14229.573000       0.011319
    14231.483000       0.007731
    14233.393000       0.005193
    14235.305000       0.003429
    14237.216000       0.002227
    14239.127000       0.001422
    14241.041000       0.000893
    14242.954000       0.000551
    14244.867000       0.000334
    14246.782000       0.000200
    14248.696000       0.000117
    14250.611000       0.000068
    14252.526000       0.000038
    14254.443000       0.000021
    14256.360000       0.000012
    14258.276000       0.000006
    14260.195000       0.000003
    14262.113000       0.000002
    14264.031000       0.000001
    14265.951000       0.000000
    14267.871000       0.000000
    14269.791000       0.000000
    14271.712000       0.000000
    14273.633000       0.000000
    14275.555000       0.000000
    14277.478000       0.000000
    14279.401000       0.000000
    14281.324000       0.000000
    14283.247000       0.000000
    14285.172000       0.000000
    14287.097000       0.000000
    14289.022000       0.000000
