23, band 2 module 3 CCD column 374 from OLCI S3B spectral characterisation S3B_O_CCDB_V1.01_2017_12_19/S3B_O_CCDB_V1.01_2017_12_19_OL/NetCDF/S3B_OL_CCDB_CHAR_AllFiles.20171219120937_1.nc4 created Tue Jan  9 13:27:22 2018
Number of data points:
200
Wavenumber (cm-1)   Filter response
    23765.159000       0.000000
    23770.460000       0.000000
    23775.764000       0.000000
    23781.070000       0.000000
    23786.380000       0.000000
    23791.690000       0.000000
    23797.003000       0.000000
    23802.319000       0.000000
    23807.638000       0.000000
    23812.958000       0.000000
    23818.281000       0.000001
    23823.606000       0.000001
    23828.935000       0.000002
    23834.265000       0.000004
    23839.597000       0.000007
    23844.931000       0.000012
    23850.270000       0.000022
    23855.609000       0.000037
    23860.951000       0.000063
    23866.295000       0.000106
    23871.643000       0.000174
    23876.992000       0.000283
    23882.343000       0.000454
    23887.696000       0.000716
    23893.054000       0.001114
    23898.412000       0.001706
    23903.773000       0.002576
    23909.137000       0.003831
    23914.504000       0.005615
    23919.872000       0.008109
    23925.242000       0.011540
    23930.615000       0.016183
    23935.992000       0.022362
    23941.370000       0.030453
    23946.750000       0.040869
    23952.133000       0.054048
    23957.518000       0.070447
    23962.907000       0.090503
    23968.296000       0.114611
    23973.689000       0.143080
    23979.083000       0.176106
    23984.482000       0.213730
    23989.882000       0.255814
    23995.284000       0.302017
    24000.688000       0.351789
    24006.096000       0.404382
    24011.506000       0.458876
    24016.917000       0.514230
    24022.332000       0.569331
    24027.750000       0.623067
    24033.169000       0.674395
    24038.590000       0.722409
    24044.014000       0.766394
    24049.442000       0.805864
    24054.871000       0.840578
    24060.302000       0.870529
    24065.736000       0.895904
    24071.174000       0.917075
    24076.613000       0.934509
    24082.054000       0.948717
    24087.497000       0.960205
    24092.945000       0.969433
    24098.393000       0.976791
    24103.844000       0.982591
    24109.298000       0.987075
    24114.755000       0.990434
    24120.214000       0.992826
    24125.674000       0.994399
    24131.138000       0.995325
    24136.605000       0.995779
    24142.073000       0.995942
    24147.544000       0.995987
    24153.017000       0.996064
    24158.495000       0.996277
    24163.973000       0.996679
    24169.453000       0.997262
    24174.937000       0.997969
    24180.424000       0.998674
    24185.912000       0.999288
    24191.403000       0.999742
    24196.896000       0.999982
    24202.393000       1.000000
    24207.891000       0.999836
    24213.392000       0.999571
    24218.895000       0.999309
    24224.400000       0.999150
    24229.910000       0.999171
    24235.421000       0.999408
    24240.934000       0.999409
    24246.450000       0.999536
    24251.969000       0.999706
    24257.490000       0.999813
    24263.013000       0.999761
    24268.539000       0.999487
    24274.069000       0.998978
    24279.600000       0.998269
    24285.133000       0.997442
    24290.668000       0.996604
    24296.209000       0.995840
    24301.749000       0.995213
    24307.293000       0.994817
    24312.838000       0.994647
    24318.389000       0.994648
    24323.940000       0.994724
    24329.493000       0.994765
    24335.049000       0.994667
    24340.609000       0.994355
    24346.170000       0.993805
    24351.734000       0.993042
    24357.300000       0.992124
    24362.871000       0.991165
    24368.442000       0.990287
    24374.016000       0.989584
    24379.592000       0.989114
    24385.173000       0.988883
    24390.754000       0.988842
    24396.338000       0.988902
    24401.925000       0.988948
    24407.516000       0.988871
    24413.107000       0.988585
    24418.701000       0.988029
    24424.298000       0.987243
    24429.899000       0.986292
    24435.501000       0.985278
    24441.106000       0.984315
    24446.713000       0.983500
    24452.324000       0.982892
    24457.937000       0.982496
    24463.551000       0.982251
    24469.169000       0.982042
    24474.791000       0.981704
    24480.413000       0.981055
    24486.038000       0.979932
    24491.666000       0.978175
    24497.296000       0.975644
    24502.931000       0.972213
    24508.567000       0.967749
    24514.205000       0.962084
    24519.845000       0.954995
    24525.490000       0.946169
    24531.136000       0.935204
    24536.785000       0.921462
    24542.436000       0.904487
    24548.091000       0.883778
    24553.748000       0.858817
    24559.406000       0.829198
    24565.068000       0.794688
    24570.734000       0.755278
    24576.401000       0.711215
    24582.070000       0.663008
    24587.742000       0.611414
    24593.418000       0.557369
    24599.095000       0.501720
    24604.775000       0.445973
    24610.458000       0.391287
    24616.145000       0.338732
    24621.832000       0.289239
    24627.523000       0.243545
    24633.216000       0.202175
    24638.913000       0.165433
    24644.611000       0.133412
    24650.312000       0.106020
    24656.016000       0.083016
    24661.724000       0.064043
    24667.432000       0.048674
    24673.144000       0.036442
    24678.858000       0.026876
    24684.576000       0.019524
    24690.296000       0.013970
    24696.018000       0.009846
    24701.742000       0.006835
    24707.472000       0.004673
    24713.202000       0.003147
    24718.934000       0.002087
    24724.669000       0.001363
    24730.409000       0.000877
    24736.150000       0.000556
    24741.893000       0.000347
    24747.639000       0.000213
    24753.390000       0.000129
    24759.141000       0.000077
    24764.895000       0.000045
    24770.651000       0.000026
    24776.413000       0.000015
    24782.175000       0.000008
    24787.939000       0.000005
    24793.707000       0.000003
    24799.477000       0.000001
    24805.251000       0.000001
    24811.027000       0.000000
    24816.805000       0.000000
    24822.586000       0.000000
    24828.371000       0.000000
    24834.157000       0.000000
    24839.946000       0.000000
    24845.738000       0.000000
    24851.534000       0.000000
    24857.331000       0.000000
    24863.131000       0.000000
    24868.933000       0.000000
